# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.363489 -----------------
#dely    BF    dB     BFVar
0.050  0.4942  0.0002  0.0051
0.150  0.4582  0.0002  0.0038
0.250  0.4250  0.0002  0.0046
0.350  0.3874  0.0002  0.0037
0.450  0.3482  0.0002  0.0034
0.550  0.3068  0.0002  0.0035
0.650  0.2653  0.0002  0.0045
0.750  0.2274  0.0002  0.0045
0.850  0.1879  0.0001  0.0026
0.950  0.1519  0.0001  0.0024
1.050  0.1200  0.0001  0.0017
1.150  0.0923  0.0001  0.0024
1.250  0.0663  0.0001  0.0016
1.350  0.0459  0.0001  0.0013
1.450  0.0300  0.0000  0.0008
1.550  0.0177  0.0000  0.0009
1.650  0.0082  0.0000  0.0004
1.750  0.0022  0.0000  0.0004
