# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.29944 -----------------
#dely    BF
0.050  0.4553  0.0005
0.150  0.4335  0.0005
0.250  0.3868  0.0004
0.350  0.3494  0.0004
0.450  0.3048  0.0004
0.550  0.2621  0.0004
0.650  0.2162  0.0003
0.750  0.1741  0.0003
0.850  0.1360  0.0002
0.950  0.0987  0.0002
1.050  0.0718  0.0002
1.150  0.0472  0.0001
1.250  0.0306  0.0001
1.350  0.0172  0.0001
1.450  0.0082  0.0000
1.550  0.0024  0.0000
1.650  0.0002  0.0000
1.750 -0.0001 -0.0000
