1.499999999999999944e-01 2.998829816067183907e-01
2.500000000000000000e-01 2.398310277411095370e-01
3.499999999999999778e-01 1.700637889573303196e-01
4.500000000000000111e-01 1.091400819435806163e-01
5.500000000000000444e-01 6.272985020533258793e-02
6.500000000000000222e-01 3.060928148571170904e-02
7.500000000000000000e-01 8.069404820174153059e-03
8.499999999999999778e-01 5.834138854191317503e-04
9.499999999999999556e-01 -5.035044783480865926e-03
1.050000000000000044e+00 -5.121366921264462746e-03
1.149999999999999911e+00 -5.936516334561402208e-03
1.250000000000000000e+00 -5.307822944245275953e-03
1.350000000000000089e+00 4.189657659709813964e-04
1.449999999999999956e+00 7.266820321196604260e-05
1.550000000000000044e+00 -1.580852685072787339e-03
1.649999999999999911e+00 9.154839351964757371e-04
1.750000000000000000e+00 -2.548449672348981551e-03
