# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0388254 -----------------
#dely    BF
0.050 -0.0082 -0.0000
0.150 -0.0033 -0.0000
0.250 -0.0095 -0.0000
0.350 -0.0167 -0.0000
0.450 -0.0168 -0.0000
0.550 -0.0264 -0.0000
0.650 -0.0287 -0.0001
0.750 -0.0340 -0.0001
0.850 -0.0366 -0.0001
0.950 -0.0394 -0.0001
1.050 -0.0390 -0.0001
1.150 -0.0356 -0.0001
1.250 -0.0328 -0.0001
1.350 -0.0263 -0.0001
1.450 -0.0189 -0.0001
1.550 -0.0111 -0.0001
1.650 -0.0046 -0.0000
1.750 -0.0004 -0.0000
