# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.281496 -----------------
#dely    BF
0.050  0.5134  0.0005
0.150  0.4676  0.0005
0.250  0.4128  0.0004
0.350  0.3482  0.0004
0.450  0.2919  0.0003
0.550  0.2297  0.0003
0.650  0.1774  0.0002
0.750  0.1307  0.0002
0.850  0.0967  0.0002
0.950  0.0651  0.0001
1.050  0.0409  0.0001
1.150  0.0248  0.0001
1.250  0.0126  0.0000
1.350  0.0051  0.0000
1.450  0.0011  0.0000
1.550 -0.0008 -0.0000
1.650 -0.0016 -0.0000
1.750 -0.0006 -0.0000
