# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0635274 -----------------
#dely    BF    dB     BFVar
0.050  0.1017  0.0015  0.0444
0.150  0.0924  0.0014  0.0078
0.250  0.0792  0.0012  0.0057
0.350  0.0719  0.0012  0.0075
0.450  0.0659  0.0011  0.0049
0.550  0.0579  0.0011  0.0066
0.650  0.0460  0.0010  0.0048
0.750  0.0395  0.0009  0.0052
0.850  0.0297  0.0008  0.0034
0.950  0.0220  0.0007  0.0037
1.050  0.0141  0.0005  0.0028
1.150  0.0079  0.0004  0.0012
1.250  0.0049  0.0003  0.0008
1.350  0.0014  0.0001  0.0005
1.450  0.0009  0.0001  0.0002
1.550  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
