# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.038864 -----------------
#dely    BF    dB     BFVar
0.050  0.0581  0.0008  0.0036
0.150  0.0583  0.0008  0.0056
0.250  0.0541  0.0008  0.0031
0.350  0.0441  0.0007  0.0034
0.450  0.0397  0.0006  0.0030
0.550  0.0331  0.0006  0.0033
0.650  0.0296  0.0006  0.0039
0.750  0.0240  0.0005  0.0024
0.850  0.0186  0.0005  0.0016
0.950  0.0116  0.0003  0.0010
1.050  0.0087  0.0003  0.0020
1.150  0.0055  0.0002  0.0011
1.250  0.0019  0.0001  0.0009
1.350  0.0009  0.0001  0.0002
1.450  0.0001  0.0000  0.0000
1.550  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
