# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.113975 -----------------
#dely    BF
0.050 -0.1896 -0.0002
0.150 -0.1707 -0.0002
0.250 -0.1550 -0.0002
0.350 -0.1314 -0.0002
0.450 -0.1083 -0.0002
0.550 -0.0884 -0.0001
0.650 -0.0727 -0.0001
0.750 -0.0565 -0.0001
0.850 -0.0446 -0.0001
0.950 -0.0374 -0.0001
1.050 -0.0288 -0.0001
1.150 -0.0215 -0.0001
1.250 -0.0145 -0.0000
1.350 -0.0103 -0.0000
1.450 -0.0063 -0.0000
1.550 -0.0030 -0.0000
1.650 -0.0008 -0.0000
1.750 -0.0001 -0.0000
