# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.259529 -----------------
#dely    BF    dB     BFVar
0.050  0.2747  0.0002  0.0038
0.150  0.2615  0.0002  0.0020
0.250  0.2510  0.0002  0.0024
0.350  0.2428  0.0002  0.0017
0.450  0.2332  0.0002  0.0024
0.550  0.2194  0.0002  0.0019
0.650  0.2031  0.0002  0.0018
0.750  0.1850  0.0001  0.0023
0.850  0.1638  0.0001  0.0016
0.950  0.1411  0.0001  0.0019
1.050  0.1183  0.0001  0.0019
1.150  0.0951  0.0001  0.0020
1.250  0.0739  0.0001  0.0045
1.350  0.0545  0.0001  0.0018
1.450  0.0381  0.0001  0.0015
1.550  0.0235  0.0000  0.0010
1.650  0.0125  0.0000  0.0007
1.750  0.0039  0.0000  0.0003
