# ICODE=1735357040, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.287336 -----------------
#dely    BF
0.050  0.5128  0.0005
0.150  0.4714  0.0005
0.250  0.4113  0.0004
0.350  0.3493  0.0004
0.450  0.2964  0.0004
0.550  0.2350  0.0003
0.650  0.1847  0.0003
0.750  0.1381  0.0002
0.850  0.1018  0.0002
0.950  0.0702  0.0001
1.050  0.0471  0.0001
1.150  0.0292  0.0001
1.250  0.0154  0.0000
1.350  0.0081  0.0000
1.450  0.0023  0.0000
1.550  0.0010  0.0000
1.650 -0.0004 -0.0000
1.750 -0.0003 -0.0000
