# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=1000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.092593 -----------------
#dely    BF
0.050  0.1824  0.0026
0.150  0.1591  0.0024
0.250  0.1446  0.0022
0.350  0.1194  0.0020
0.450  0.1008  0.0018
0.550  0.0724  0.0014
0.650  0.0558  0.0012
0.750  0.0380  0.0009
0.850  0.0246  0.0007
0.950  0.0146  0.0004
1.050  0.0077  0.0003
1.150  0.0039  0.0002
1.250  0.0022  0.0001
1.350  0.0006  0.0000
1.450 -0.0001 -0.0000
1.550 -0.0001 -0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
