# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.1
# ------- normalization=-0.0143272 -----------------
#dely    BF
0.050 -0.0535 -0.0020
0.150 -0.1458 -0.0054
0.250 -0.0667 -0.0026
0.350 -0.1136 -0.0046
0.450 -0.0530 -0.0025
0.550  0.0467  0.0024
0.650  0.0316  0.0018
0.750  0.0466  0.0030
0.850  0.0348  0.0025
0.950  0.0527  0.0048
1.050  0.0337  0.0035
1.150  0.0044  0.0006
1.250  0.0222  0.0039
1.350  0.0163  0.0039
1.450  0.0005  0.0002
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
