# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.125047 -----------------
#dely    BF
0.050  0.2196  0.0305
0.150  0.1792  0.0264
0.250  0.2284  0.0290
0.350  0.1613  0.0295
0.450  0.2068  0.0431
0.550  0.1252  0.0251
0.650  0.0285  0.0076
0.750  0.0421  0.0122
0.850  0.1176  0.0339
0.950 -0.0680 -0.0278
1.050  0.0000  0.0000
1.150  0.0000  0.0000
1.250 -0.0257 -0.0182
1.350  0.0354  0.0354
1.450  0.0000  0.0000
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
