# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.1
# ------- normalization=0.120836 -----------------
#dely    BF
0.050  0.1470  0.0012
0.150  0.1608  0.0013
0.250  0.1182  0.0010
0.350  0.1313  0.0012
0.450  0.1112  0.0011
0.550  0.1248  0.0013
0.650  0.0946  0.0010
0.750  0.0572  0.0007
0.850  0.0931  0.0012
0.950  0.0410  0.0006
1.050  0.0147  0.0002
1.150  0.0454  0.0009
1.250  0.0596  0.0013
1.350  0.0104  0.0003
1.450  0.0060  0.0002
1.550 -0.0081 -0.0004
1.650  0.0013  0.0001
1.750  0.0001  0.0000
