# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0555719 -----------------
#dely    BF    dB     BFVar
0.050  0.0872  0.0003  0.0026
0.150  0.0811  0.0003  0.0021
0.250  0.0749  0.0003  0.0027
0.350  0.0642  0.0003  0.0024
0.450  0.0541  0.0002  0.0011
0.550  0.0470  0.0002  0.0023
0.650  0.0392  0.0002  0.0013
0.750  0.0324  0.0002  0.0035
0.850  0.0251  0.0002  0.0014
0.950  0.0185  0.0001  0.0009
1.050  0.0137  0.0001  0.0010
1.150  0.0091  0.0001  0.0005
1.250  0.0052  0.0001  0.0006
1.350  0.0026  0.0001  0.0007
1.450  0.0012  0.0000  0.0002
1.550  0.0002  0.0000  0.0001
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
