0 0.577261 1.43215 0.167489 0.876504 1.96209 1.30287 1.05074 1.44856 1.3756 1.33894 0.934368 1.10279 0.209893 1.09285 0.387475 0.676999 0.000599258 1.39571 0.60002 0.718195 2.35708 1.86148 0.145325 1.42444 1.03793 1.4923 0.507128 1.15029 1.03275 1.34471 0.18989 0.865507 0.907785 0.84317 -0.799452 1.16026 1.05986 1.26314 0.638876 1.00975 2.25939 1.62661 -1.02889 0.507334 0.77615 1.60536 0.899511 1.00024 0.783645 0.937531 0.719051 0.870818 0.716151 1.53267 0.454147 0.977917 1.46655 1.95 0.850331 1.18574 0.396972 1.68254 0.604412 0.930301 0.454049 2.07131 0.868288 0.932215 0.90304 -0.0541895 0.797116 0.838516 0.779362 0.841874 0.791052 0.831138 0.671092 0.997017 0.756937 0.986694 
0.016 0.577466 1.43163 0.167764 0.87642 1.96115 1.30267 1.05063 1.44826 1.37524 1.33875 0.934265 1.10264 0.212346 1.09274 0.387471 0.676905 0.00404458 1.39552 0.599954 0.718082 2.35557 1.86127 0.145364 1.42416 1.03772 1.49208 0.507088 1.15017 1.03243 1.34454 0.190145 0.865387 0.907625 0.843055 -0.79891 1.16014 1.05965 1.26299 0.638798 1.00964 2.25825 1.62642 -1.02832 0.507294 0.776032 1.6051 0.899422 1.00006 0.783493 0.937325 0.718962 0.870704 0.716031 1.53225 0.454132 0.977822 1.46552 1.94978 0.850238 1.18555 0.397163 1.68214 0.60435 0.930212 0.454121 2.07057 0.868198 0.932115 0.902805 -0.0530058 0.797011 0.838391 0.779209 0.841692 0.790955 0.830999 0.670995 0.996694 0.756859 0.986582 
0.032 0.578078 1.43006 0.168587 0.876165 1.95834 1.30207 1.05029 1.44735 1.37414 1.33821 0.933957 1.10218 0.219665 1.09239 0.387456 0.676624 0.0143207 1.39494 0.599754 0.717742 2.35103 1.86062 0.145483 1.42334 1.03709 1.49142 0.506969 1.14981 1.03147 1.34403 0.190909 0.865024 0.907145 0.84271 -0.797285 1.1598 1.05903 1.26255 0.638563 1.0093 2.25482 1.62586 -1.02661 0.507173 0.775678 1.60432 0.899158 0.99953 0.783039 0.936707 0.718694 0.870362 0.715672 1.53099 0.454086 0.977537 1.46245 1.94911 0.849958 1.18497 0.397736 1.68096 0.604164 0.929946 0.454334 2.06836 0.867931 0.931815 0.902102 -0.0494644 0.796695 0.838015 0.778748 0.841147 0.790662 0.830581 0.670704 0.995726 0.756628 0.986245 
0.048 0.57909 1.42744 0.169954 0.875742 1.95366 1.30106 1.04973 1.44583 1.37231 1.3373 0.933444 1.10142 0.23173 1.09181 0.387433 0.676156 0.03125 1.39397 0.59942 0.717175 2.3435 1.85955 0.14568 1.42197 1.03603 1.49032 0.506771 1.14922 1.02988 1.34318 0.192179 0.864421 0.906346 0.842136 -0.794582 1.15923 1.05798 1.2618 0.638173 1.00874 2.24911 1.62492 -1.02377 0.506972 0.775088 1.60302 0.898717 0.998642 0.782283 0.935678 0.718247 0.869793 0.715075 1.52889 0.454009 0.977062 1.45734 1.94801 0.849492 1.18401 0.398688 1.67899 0.603855 0.929502 0.454688 2.06467 0.867484 0.931315 0.900931 -0.0435939 0.796169 0.83739 0.777981 0.84024 0.790175 0.829887 0.670221 0.994115 0.756242 0.985684 
0.064 0.580493 1.42378 0.17186 0.87515 1.94713 1.29965 1.04894 1.44371 1.36976 1.33603 0.932727 1.10036 0.248345 1.091 0.3874 0.675502 0.0545423 1.39262 0.598954 0.716382 2.33299 1.85805 0.145956 1.42006 1.03456 1.48878 0.506494 1.14838 1.02765 1.34199 0.193948 0.863578 0.905228 0.841333 -0.790806 1.15843 1.05652 1.26076 0.637626 1.00796 2.24114 1.62361 -1.01979 0.50669 0.774263 1.60119 0.898101 0.9974 0.781226 0.934241 0.717623 0.868996 0.714241 1.52596 0.453902 0.976397 1.45025 1.94646 0.848841 1.18266 0.400012 1.67624 0.603423 0.92888 0.455181 2.05952 0.86686 0.930616 0.899296 -0.0354413 0.795434 0.836515 0.776909 0.838973 0.789493 0.828916 0.669544 0.991867 0.755702 0.984898 
0.08 0.58227 1.4191 0.174297 0.874389 1.93876 1.29784 1.04792 1.44099 1.36648 1.33439 0.931805 1.09899 0.269242 1.08996 0.387357 0.674663 0.0838033 1.39088 0.598355 0.715366 2.31956 1.85612 0.14631 1.4176 1.03268 1.4868 0.506138 1.1473 1.0248 1.34047 0.196211 0.862495 0.903794 0.840302 -0.785967 1.1574 1.05464 1.25942 0.636925 1.00695 2.23094 1.62193 -1.0147 0.506329 0.773203 1.59885 0.897309 0.995807 0.77987 0.932396 0.716821 0.867973 0.71317 1.52219 0.453763 0.975544 1.44121 1.94447 0.848003 1.18094 0.401699 1.67271 0.602868 0.928082 0.455809 2.05292 0.866058 0.929718 0.897201 -0.0250719 0.794489 0.835392 0.775535 0.837348 0.788617 0.82767 0.668676 0.988989 0.755008 0.98389 
0.096 0.584403 1.4134 0.177253 0.87346 1.92859 1.29564 1.04669 1.43767 1.36249 1.3324 0.93068 1.09732 0.294091 1.08869 0.387304 0.673639 0.118547 1.38877 0.597625 0.714126 2.30326 1.85376 0.146742 1.4146 1.03038 1.48438 0.505703 1.14598 1.02133 1.3386 0.198955 0.861173 0.902045 0.839044 -0.780074 1.15615 1.05235 1.25779 0.636069 1.00572 2.21855 1.61987 -1.0085 0.505887 0.771909 1.596 0.896342 0.993863 0.778219 0.930149 0.715843 0.866724 0.711865 1.51761 0.453594 0.974501 1.43028 1.94204 0.846982 1.17883 0.40374 1.66841 0.60219 0.927107 0.456568 2.04488 0.865079 0.928621 0.894651 -0.0125677 0.793337 0.834022 0.773861 0.83537 0.787549 0.82615 0.667618 0.98549 0.754162 0.982659 
0.112 0.586869 1.4067 0.180717 0.872363 1.91664 1.29304 1.04522 1.43376 1.35779 1.33004 0.929352 1.09536 0.322507 1.0872 0.38724 0.672432 0.158207 1.38627 0.596764 0.712665 2.28414 1.85099 0.14725 1.41107 1.02767 1.48153 0.50519 1.14443 1.01725 1.33641 0.202171 0.859614 0.899984 0.83756 -0.773143 1.15467 1.04965 1.25586 0.63506 1.00428 2.20399 1.61745 -1.0012 0.505366 0.770381 1.59263 0.895201 0.991572 0.776273 0.927502 0.714689 0.865251 0.710328 1.51221 0.453393 0.973271 1.41754 1.93917 0.845776 1.17635 0.406122 1.66333 0.601391 0.925957 0.457453 2.03542 0.863923 0.927327 0.891654 0.00197317 0.791978 0.832407 0.771891 0.83304 0.786288 0.824358 0.666371 0.981382 0.753163 0.981206 
0.128 0.589643 1.39902 0.184674 0.871099 1.90296 1.29004 1.04354 1.42926 1.35239 1.32733 0.927822 1.09309 0.354057 1.08547 0.387167 0.671043 0.202155 1.38339 0.595772 0.710985 2.2623 1.84778 0.147835 1.407 1.02455 1.47825 0.504599 1.14264 1.01257 1.33388 0.205844 0.85782 0.897612 0.835852 -0.765188 1.15296 1.04655 1.25363 0.633898 1.00261 2.18731 1.61465 -0.992815 0.504766 0.768622 1.58875 0.893886 0.988936 0.774038 0.92446 0.71336 0.863555 0.708561 1.50601 0.45316 0.971853 1.40308 1.93587 0.844387 1.17349 0.408831 1.6575 0.60047 0.924631 0.458458 2.02456 0.862592 0.925836 0.888216 0.0184382 0.790413 0.830548 0.769627 0.830366 0.784836 0.822298 0.664937 0.976676 0.752012 0.979532 
0.144 0.592696 1.39037 0.189106 0.86967 1.88758 1.28666 1.04164 1.42418 1.3463 1.32427 0.926092 1.09053 0.388277 1.08352 0.387082 0.669475 0.249717 1.38013 0.594651 0.709088 2.23781 1.84416 0.148495 1.40241 1.02104 1.47454 0.503931 1.14061 1.00731 1.33102 0.209959 0.855792 0.894934 0.833921 -0.756227 1.15103 1.04305 1.25112 0.632585 1.00072 2.16857 1.61149 -0.983366 0.504088 0.766631 1.58436 0.892398 0.985958 0.771517 0.921028 0.711858 0.861638 0.706567 1.49901 0.452896 0.970248 1.38697 1.93213 0.842815 1.17026 0.411849 1.65091 0.599429 0.923132 0.459578 2.01232 0.861086 0.92415 0.884347 0.0367016 0.788644 0.828447 0.767075 0.827352 0.783195 0.81997 0.663319 0.971389 0.75071 0.977639 
