# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.213372 -----------------
#dely    BF    dB     BFVar
0.050  0.3136  0.0002  0.0039
0.150  0.2923  0.0001  0.0054
0.250  0.2651  0.0001  0.0033
0.350  0.2368  0.0001  0.0055
0.450  0.2094  0.0001  0.0035
0.550  0.1778  0.0001  0.0032
0.650  0.1515  0.0001  0.0029
0.750  0.1248  0.0001  0.0018
0.850  0.1010  0.0001  0.0016
0.950  0.0784  0.0001  0.0011
1.050  0.0600  0.0001  0.0014
1.150  0.0449  0.0000  0.0014
1.250  0.0308  0.0000  0.0010
1.350  0.0212  0.0000  0.0027
1.450  0.0135  0.0000  0.0016
1.550  0.0078  0.0000  0.0004
1.650  0.0038  0.0000  0.0003
1.750  0.0011  0.0000  0.0001
