# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.143408 -----------------
#dely    BF    dB     BFVar
0.050  0.3703  0.0010  0.0082
0.150  0.3277  0.0010  0.0057
0.250  0.2650  0.0008  0.0044
0.350  0.1921  0.0006  0.0043
0.450  0.1297  0.0005  0.0038
0.550  0.0799  0.0003  0.0033
0.650  0.0445  0.0002  0.0022
0.750  0.0223  0.0001  0.0046
0.850  0.0080  0.0001  0.0008
0.950  0.0013  0.0000  0.0011
1.050 -0.0012 -0.0000  0.0004
1.150 -0.0019 -0.0000  0.0001
1.250 -0.0020 -0.0000  0.0001
1.350 -0.0011 -0.0000  0.0001
1.450 -0.0004 -0.0000  0.0001
1.550 -0.0001 -0.0000  0.0001
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
