# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.109708 -----------------
#dely    BF    dB     BFVar
0.050  0.0969  0.0001  0.0022
0.150  0.0940  0.0001  0.0040
0.250  0.0943  0.0001  0.0025
0.350  0.0969  0.0001  0.0019
0.450  0.0954  0.0001  0.0022
0.550  0.0966  0.0001  0.0019
0.650  0.0920  0.0001  0.0010
0.750  0.0872  0.0001  0.0014
0.850  0.0790  0.0001  0.0010
0.950  0.0682  0.0001  0.0013
1.050  0.0573  0.0001  0.0012
1.150  0.0459  0.0001  0.0008
1.250  0.0360  0.0001  0.0007
1.350  0.0262  0.0001  0.0009
1.450  0.0176  0.0000  0.0004
1.550  0.0099  0.0000  0.0004
1.650  0.0035  0.0000  0.0002
1.750  0.0003  0.0000  0.0000
