# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.108785 -----------------
#dely    BF    dB     BFVar
0.050  0.1874  0.0007  0.0064
0.150  0.1767  0.0007  0.0068
0.250  0.1559  0.0006  0.0029
0.350  0.1343  0.0006  0.0055
0.450  0.1110  0.0005  0.0041
0.550  0.0896  0.0004  0.0022
0.650  0.0700  0.0004  0.0075
0.750  0.0539  0.0003  0.0016
0.850  0.0397  0.0003  0.0017
0.950  0.0277  0.0002  0.0016
1.050  0.0194  0.0002  0.0013
1.150  0.0120  0.0001  0.0009
1.250  0.0063  0.0001  0.0005
1.350  0.0030  0.0001  0.0003
1.450  0.0010  0.0000  0.0003
1.550  0.0001  0.0000  0.0001
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
