# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.830713 -----------------
#dely    BF
0.050 -0.0034 -0.0000
0.150 -0.2999 -0.0019
0.250 -0.3612 -0.0024
0.350 -0.5290 -0.0037
0.450 -0.5403 -0.0040
0.550 -0.5945 -0.0048
0.650 -0.9064 -0.0079
0.750 -0.8721 -0.0084
0.850 -0.6977 -0.0074
0.950 -1.0127 -0.0119
1.050 -0.7969 -0.0106
1.150 -0.4750 -0.0072
1.250 -0.4952 -0.0087
1.350 -0.2677 -0.0056
1.450 -0.2531 -0.0063
1.550 -0.1492 -0.0046
1.650 -0.0198 -0.0009
1.750 -0.0329 -0.0027
