# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=10000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.149766 -----------------
#dely    BF
0.050  0.2334  0.0002
0.150  0.2189  0.0002
0.250  0.1960  0.0001
0.350  0.1758  0.0001
0.450  0.1514  0.0001
0.550  0.1284  0.0001
0.650  0.1060  0.0001
0.750  0.0843  0.0001
0.850  0.0670  0.0001
0.950  0.0484  0.0001
1.050  0.0342  0.0001
1.150  0.0234  0.0001
1.250  0.0146  0.0000
1.350  0.0087  0.0000
1.450  0.0046  0.0000
1.550  0.0021  0.0000
1.650  0.0004  0.0000
1.750 -0.0000 -0.0000
