# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0874696 -----------------
#dely    BF    dB     BFVar
0.050  0.1394  0.0004  0.0038
0.150  0.1334  0.0004  0.0029
0.250  0.1256  0.0004  0.0036
0.350  0.1106  0.0004  0.0026
0.450  0.0951  0.0003  0.0018
0.550  0.0780  0.0003  0.0021
0.650  0.0619  0.0003  0.0013
0.750  0.0460  0.0003  0.0020
0.850  0.0329  0.0002  0.0016
0.950  0.0224  0.0002  0.0012
1.050  0.0142  0.0001  0.0008
1.150  0.0084  0.0001  0.0006
1.250  0.0043  0.0001  0.0005
1.350  0.0020  0.0000  0.0002
1.450  0.0006  0.0000  0.0001
1.550  0.0001  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
