# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.264233 -----------------
#dely    BF    dB     BFVar
0.050  0.2884  0.0001  0.0025
0.150  0.2765  0.0001  0.0067
0.250  0.2615  0.0001  0.0035
0.350  0.2545  0.0001  0.0042
0.450  0.2417  0.0002  0.0047
0.550  0.2261  0.0002  0.0026
0.650  0.2085  0.0002  0.0019
0.750  0.1870  0.0002  0.0041
0.850  0.1646  0.0002  0.0018
0.950  0.1394  0.0002  0.0032
1.050  0.1159  0.0001  0.0014
1.150  0.0922  0.0001  0.0016
1.250  0.0708  0.0001  0.0021
1.350  0.0523  0.0001  0.0011
1.450  0.0353  0.0001  0.0009
1.550  0.0196  0.0001  0.0025
1.650  0.0074  0.0000  0.0005
1.750  0.0006  0.0000  0.0001
