# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0789252 -----------------
#dely    BF
0.050  0.1457  0.0062
0.150  0.1476  0.0064
0.250  0.1296  0.0058
0.350  0.0989  0.0048
0.450  0.0839  0.0046
0.550  0.0523  0.0032
0.650  0.0457  0.0030
0.750  0.0324  0.0023
0.850  0.0190  0.0018
0.950  0.0193  0.0018
1.050  0.0100  0.0011
1.150  0.0025  0.0004
1.250  0.0020  0.0004
1.350 -0.0000 -0.0000
1.450  0.0003  0.0001
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
