# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.00916407 -----------------
#dely    BF
0.050 -0.0540 -0.0003
0.150 -0.0467 -0.0003
0.250 -0.0313 -0.0002
0.350 -0.0186 -0.0001
0.450 -0.0044 -0.0000
0.550  0.0035  0.0000
0.650  0.0087  0.0001
0.750  0.0103  0.0001
0.850  0.0112  0.0002
0.950  0.0096  0.0002
1.050  0.0076  0.0001
1.150  0.0055  0.0001
1.250  0.0038  0.0001
1.350  0.0021  0.0001
1.450  0.0009  0.0000
1.550  0.0002  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
