# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.109027 -----------------
#dely    BF
0.050 -0.1285 -0.0002
0.150 -0.1223 -0.0002
0.250 -0.1141 -0.0002
0.350 -0.1070 -0.0001
0.450 -0.0955 -0.0001
0.550 -0.0869 -0.0001
0.650 -0.0783 -0.0001
0.750 -0.0684 -0.0001
0.850 -0.0611 -0.0001
0.950 -0.0547 -0.0001
1.050 -0.0469 -0.0001
1.150 -0.0401 -0.0001
1.250 -0.0318 -0.0001
1.350 -0.0243 -0.0001
1.450 -0.0169 -0.0001
1.550 -0.0098 -0.0001
1.650 -0.0036 -0.0000
1.750 -0.0003 -0.0000
