# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.110484 -----------------
#dely    BF
0.050 -0.1183 -0.0001
0.150 -0.1123 -0.0001
0.250 -0.1064 -0.0001
0.350 -0.0987 -0.0001
0.450 -0.0934 -0.0001
0.550 -0.0876 -0.0001
0.650 -0.0794 -0.0001
0.750 -0.0715 -0.0001
0.850 -0.0645 -0.0001
0.950 -0.0577 -0.0001
1.050 -0.0521 -0.0001
1.150 -0.0452 -0.0001
1.250 -0.0369 -0.0001
1.350 -0.0302 -0.0001
1.450 -0.0231 -0.0001
1.550 -0.0157 -0.0001
1.650 -0.0091 -0.0000
1.750 -0.0027 -0.0000
