# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.326323 -----------------
#dely    BF    dB     BFVar
0.050  0.5622  0.0003  0.0042
0.150  0.5170  0.0003  0.0043
0.250  0.4590  0.0002  0.0036
0.350  0.3938  0.0002  0.0028
0.450  0.3310  0.0002  0.0067
0.550  0.2668  0.0002  0.0033
0.650  0.2106  0.0001  0.0015
0.750  0.1628  0.0001  0.0035
0.850  0.1213  0.0001  0.0020
0.950  0.0867  0.0001  0.0011
1.050  0.0606  0.0001  0.0013
1.150  0.0401  0.0000  0.0010
1.250  0.0251  0.0000  0.0020
1.350  0.0150  0.0000  0.0006
1.450  0.0073  0.0000  0.0004
1.550  0.0029  0.0000  0.0005
1.650  0.0009  0.0000  0.0004
1.750  0.0001  0.0000  0.0001
