# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.301473 -----------------
#dely    BF    dB     BFVar
0.050  0.5329  0.0003  0.0050
0.150  0.4922  0.0003  0.0051
0.250  0.4372  0.0003  0.0038
0.350  0.3735  0.0002  0.0035
0.450  0.3130  0.0002  0.0045
0.550  0.2496  0.0002  0.0034
0.650  0.1943  0.0002  0.0028
0.750  0.1466  0.0001  0.0027
0.850  0.1040  0.0001  0.0016
0.950  0.0706  0.0001  0.0011
1.050  0.0468  0.0001  0.0010
1.150  0.0288  0.0000  0.0012
1.250  0.0160  0.0000  0.0008
1.350  0.0072  0.0000  0.0004
1.450  0.0025  0.0000  0.0003
1.550  0.0001  0.0000  0.0004
1.650 -0.0004 -0.0000  0.0001
1.750 -0.0001 -0.0000  0.0000
