# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.413916 -----------------
#dely    BF    dB     BFVar
0.050  0.5476  0.0003  0.0034
0.150  0.5150  0.0003  0.0069
0.250  0.4741  0.0003  0.0044
0.350  0.4327  0.0003  0.0029
0.450  0.3906  0.0003  0.0031
0.550  0.3449  0.0002  0.0032
0.650  0.3005  0.0002  0.0040
0.750  0.2569  0.0002  0.0023
0.850  0.2173  0.0002  0.0032
0.950  0.1785  0.0002  0.0029
1.050  0.1450  0.0001  0.0014
1.150  0.1111  0.0001  0.0015
1.250  0.0832  0.0001  0.0022
1.350  0.0603  0.0001  0.0016
1.450  0.0404  0.0001  0.0016
1.550  0.0248  0.0000  0.0010
1.650  0.0127  0.0000  0.0008
1.750  0.0035  0.0000  0.0003
