# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0528861 -----------------
#dely    BF
0.050 -0.0845 -0.0022
0.150 -0.0847 -0.0024
0.250 -0.0736 -0.0021
0.350 -0.0570 -0.0017
0.450 -0.0540 -0.0018
0.550 -0.0414 -0.0015
0.650 -0.0411 -0.0016
0.750 -0.0328 -0.0014
0.850 -0.0189 -0.0010
0.950 -0.0198 -0.0012
1.050 -0.0105 -0.0008
1.150 -0.0059 -0.0005
1.250 -0.0029 -0.0003
1.350 -0.0010 -0.0002
1.450 -0.0006 -0.0003
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
