# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.25009 -----------------
#dely    BF    dB     BFVar
0.050  0.2938  0.0002  0.0037
0.150  0.2793  0.0002  0.0043
0.250  0.2621  0.0002  0.0026
0.350  0.2430  0.0001  0.0051
0.450  0.2268  0.0001  0.0054
0.550  0.2085  0.0001  0.0024
0.650  0.1887  0.0001  0.0046
0.750  0.1679  0.0001  0.0033
0.850  0.1449  0.0001  0.0024
0.950  0.1241  0.0001  0.0018
1.050  0.1018  0.0001  0.0016
1.150  0.0814  0.0001  0.0020
1.250  0.0628  0.0001  0.0013
1.350  0.0471  0.0001  0.0012
1.450  0.0332  0.0001  0.0008
1.550  0.0211  0.0000  0.0006
1.650  0.0111  0.0000  0.0018
1.750  0.0031  0.0000  0.0002
