# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.1
# ------- normalization=-0.299981 -----------------
#dely    BF
0.050 -0.8738 -0.0053
0.150 -0.7431 -0.0047
0.250 -0.6182 -0.0042
0.350 -0.5487 -0.0039
0.450 -0.3544 -0.0027
0.550 -0.2214 -0.0019
0.650 -0.1771 -0.0016
0.750 -0.0394 -0.0004
0.850  0.0063  0.0001
0.950  0.1038  0.0013
1.050  0.0644  0.0009
1.150  0.0650  0.0010
1.250  0.0997  0.0018
1.350  0.0935  0.0020
1.450  0.0793  0.0020
1.550  0.0180  0.0006
1.650  0.0340  0.0014
1.750  0.0123  0.0009
