'InvCoshPar_uu_width','InvCoshPar_uu_g0','InvCoshPar_uu_g1','InvCoshPar_ud_width','InvCoshPar_ud_g0','InvCoshPar_ud_g1','InvCoshPar_us_width','InvCoshPar_us_g0'
0.524543,0.0446972,1.86094,-0.325301,1.38079,0.0854117,0.247051,0.932324
0.522917,0.0450725,1.86587,-0.323358,1.37106,0.091867,0.239538,0.936057
0.531696,0.0549258,1.86238,-0.328231,1.36936,0.096377,0.243335,0.946702
0.528351,0.0459109,1.86199,-0.319976,1.3505,0.0819606,0.240454,0.941962
0.519273,0.0354798,1.85785,-0.329884,1.35616,0.0845077,0.24867,0.951048
0.521333,0.0354066,1.85471,-0.348652,1.34691,0.0723124,0.245915,0.943677
0.521483,0.0413354,1.85512,-0.342444,1.3552,0.0684935,0.251338,0.932443
0.524746,0.0388004,1.87447,-0.342242,1.36893,0.0662848,0.254197,0.929922
0.523634,0.0435376,1.87301,-0.340851,1.37532,0.067748,0.245095,0.913878
0.523634,0.0435376,1.87301,-0.340851,1.37532,0.067748,0.245095,0.913878
0.512958,0.0353526,1.85966,-0.348169,1.34766,0.0617642,0.239287,0.926868
0.510175,0.0413861,1.86493,-0.338093,1.34166,0.0611383,0.239605,0.914379
0.515158,0.0318129,1.86213,-0.342341,1.33463,0.0536462,0.24816,0.924025
0.512131,0.0336276,1.85347,-0.323041,1.33795,0.0585848,0.255744,0.937151
0.517033,0.0322859,1.86536,-0.320088,1.33204,0.0534642,0.245974,0.929445
0.51525,0.0255012,1.89284,-0.311695,1.32515,0.047277,0.24126,0.928426
0.501603,0.016739,1.87174,-0.313787,1.32284,0.0691436,0.234466,0.928594
0.509786,0.0328412,1.90114,-0.301011,1.33644,0.0747039,0.220863,0.928483
0.503698,0.0294356,1.8948,-0.311095,1.358,0.0743328,0.228189,0.917762
0.500551,0.0208897,1.90304,-0.315677,1.34779,0.0658134,0.231227,0.926757
0.507156,0.0318129,1.90007,-0.31352,1.35121,0.0700165,0.236941,0.918155
0.504293,0.0294154,1.91031,-0.306946,1.35196,0.0661741,0.232179,0.923435
0.515773,0.0308974,1.91683,-0.31602,1.36616,0.0677686,0.234237,0.927949
0.510423,0.0252438,1.91734,-0.300743,1.35756,0.0633862,0.228926,0.924337
0.510423,0.0252438,1.91734,-0.300743,1.35756,0.0633862,0.228926,0.924337
0.510673,0.0310235,1.92067,-0.292329,1.35672,0.0663535,0.23001,0.92523
0.515317,0.0402691,1.90261,-0.294422,1.34028,0.0769717,0.226625,0.924813
0.52743,0.0409103,1.90611,-0.279933,1.35793,0.0568409,0.230147,0.94671
0.517682,0.0376609,1.90893,-0.289272,1.34897,0.0472597,0.223731,0.945361
0.528113,0.048862,1.92593,-0.276907,1.35249,0.0516495,0.223259,0.943563
0.524415,0.0505186,1.9206,-0.286563,1.34461,0.0551877,0.227306,0.944168
0.521413,0.0458149,1.91509,-0.286164,1.33767,0.0449489,0.239463,0.959384
0.52434,0.033967,1.936,-0.274065,1.33141,0.0442843,0.229711,0.946569
0.519159,0.0430125,1.92949,-0.276384,1.33447,0.0656817,0.225659,0.920338
0.512871,0.0368484,1.90868,-0.28611,1.31951,0.0614457,0.227077,0.922976
0.506734,0.0389098,1.91353,-0.291105,1.31489,0.0446943,0.22497,0.925658
0.512654,0.033775,1.91725,-0.294397,1.31719,0.0384267,0.221728,0.919308
0.516782,0.0359157,1.92134,-0.300773,1.31152,0.0369927,0.235193,0.913515
0.513535,0.0346308,1.91661,-0.299835,1.30431,0.0302731,0.229493,0.927001
0.508591,0.0309991,1.91767,-0.300451,1.30663,0.0322169,0.229272,0.923686
0.50205,0.0285516,1.9244,-0.281712,1.31005,0.0268941,0.230414,0.924104
0.508642,0.0340923,1.92406,-0.28088,1.32589,0.0428343,0.223772,0.92309
0.50014,0.0158315,1.9212,-0.274812,1.31842,0.0579039,0.234974,0.932644
0.499529,0.0205652,1.91907,-0.26605,1.31887,0.0625559,0.238317,0.935385
0.510345,0.0228809,1.92835,-0.272725,1.34477,0.0455267,0.241872,0.942637
0.499535,0.0181282,1.93216,-0.257858,1.33533,0.0328857,0.235942,0.941867
0.499535,0.0181282,1.93216,-0.257858,1.33533,0.0328857,0.235942,0.941867
0.490001,0.00781637,1.94144,-0.257308,1.3248,0.0443231,0.230248,0.946972
0.50066,0.0327099,1.94756,-0.240951,1.32213,0.0473537,0.23304,0.934421
0.508091,0.0192962,1.96068,-0.237172,1.31888,0.0522805,0.236485,0.931868
0.511753,0.0292338,1.96588,-0.235268,1.31685,0.0474825,0.237057,0.929619
0.50238,0.0208899,1.95292,-0.248906,1.32386,0.0504896,0.233294,0.937704
0.506403,0.0276846,1.95524,-0.25318,1.32381,0.0506522,0.227802,0.938802
0.510114,0.0317159,1.96075,-0.25114,1.32849,0.0519384,0.227672,0.938444
0.511424,0.0450092,1.95643,-0.258143,1.31567,0.0388398,0.222269,0.938587
0.526167,0.0339953,1.96006,-0.264711,1.29969,0.0617111,0.21706,0.952094
0.530688,0.0503328,1.96891,-0.27199,1.30506,0.0668542,0.217396,0.950957
0.52129,0.0337922,1.97689,-0.260419,1.31259,0.0694505,0.22706,0.951232
0.516474,0.0369388,1.98095,-0.270026,1.31611,0.0874726,0.226139,0.956925
0.520021,0.0355065,1.97468,-0.271203,1.3213,0.1033,0.205979,0.964364
0.52625,0.0369519,1.98203,-0.279771,1.31515,0.0818677,0.203401,0.951179
0.52625,0.0369519,1.98203,-0.279771,1.31515,0.0818677,0.203401,0.951179
0.535639,0.0492846,1.98712,-0.27622,1.30172,0.0751903,0.209946,0.961364
0.5377,0.0545156,1.99681,-0.272277,1.30234,0.0843464,0.208047,0.956844
0.529047,0.0406787,1.99988,-0.281949,1.28201,0.0841449,0.212598,0.954438
0.536884,0.0440934,1.99426,-0.282849,1.28266,0.0811297,0.213061,0.965376
0.53281,0.0500036,1.99146,-0.277597,1.28533,0.090009,0.220316,0.953219
0.532945,0.0449188,1.98952,-0.282505,1.29151,0.0975611,0.224084,0.961931
0.527379,0.0341403,1.98163,-0.292427,1.30578,0.078477,0.221696,0.970158
0.533448,0.0441301,1.97619,-0.290652,1.30146,0.0691905,0.216116,0.967498
0.542088,0.0450521,1.97613,-0.294313,1.30277,0.0570793,0.219268,0.971082
0.540629,0.0441455,1.95426,-0.262645,1.3091,0.0610946,0.212544,0.966311
0.529639,0.0446831,1.97514,-0.25839,1.30244,0.0506274,0.21305,0.957122
0.526777,0.0381409,1.97636,-0.265268,1.29956,0.0534432,0.208001,0.958638
0.520829,0.0471448,1.9665,-0.260775,1.29992,0.0526278,0.208102,0.956418
0.538721,0.0523825,1.95657,-0.262029,1.30675,0.0391749,0.201419,0.949452
0.525623,0.0515615,1.95585,-0.260802,1.30179,0.0199773,0.214689,0.936265
0.525623,0.0515615,1.95585,-0.260802,1.30179,0.0199773,0.214689,0.936265
0.528885,0.0549217,1.9557,-0.259391,1.30004,0.0188698,0.211854,0.941974
0.529215,0.0590436,1.94183,-0.26705,1.30908,0.0236336,0.217389,0.939496
0.526951,0.0545867,1.9416,-0.274022,1.2991,0.0230932,0.219438,0.947933
0.530521,0.0477308,1.94055,-0.278249,1.303,0.0260426,0.21408,0.936096
0.537452,0.0613529,1.94626,-0.286437,1.29335,0.00984554,0.222091,0.924522
0.538771,0.0636468,1.91764,-0.295042,1.30495,0.0285275,0.23968,0.940776
0.541702,0.0563744,1.9389,-0.292919,1.29479,0.0300444,0.234988,0.935406
0.52955,0.0575418,1.94386,-0.283902,1.28723,0.0242768,0.220248,0.929752
0.524745,0.0466106,1.94347,-0.290425,1.28099,0.0163732,0.211127,0.922283
0.522249,0.0473139,1.95337,-0.288825,1.29741,0.0161885,0.220355,0.921763
0.524213,0.0450734,1.94141,-0.287332,1.31247,0.0220409,0.21191,0.916797
0.528756,0.0434468,1.95082,-0.29357,1.32474,0.0399612,0.207038,0.934576
0.533718,0.0551552,1.94452,-0.288228,1.32531,0.0425161,0.217499,0.924525
0.526678,0.0479082,1.94953,-0.291397,1.3186,0.0391423,0.237177,0.923681
0.518156,0.0418958,1.94047,-0.278372,1.33747,0.0423043,0.231122,0.92212
0.524966,0.0428255,1.94724,-0.273468,1.32754,0.0327101,0.227,0.93493
0.529495,0.0419279,1.94712,-0.272433,1.33783,0.0293205,0.232608,0.933399
0.527939,0.0413907,1.93465,-0.278695,1.33365,0.0286302,0.239502,0.928651
0.533022,0.0487992,1.94309,-0.276822,1.33525,0.0278115,0.235435,0.929633
0.53904,0.0542993,1.94398,-0.267463,1.32695,0.0295174,0.241586,0.926474
0.533875,0.0563864,1.95272,-0.267103,1.31763,0.0226784,0.232173,0.941139
0.52293,0.0523213,1.93591,-0.277951,1.32758,0.0247144,0.218195,0.939277
0.523711,0.0542924,1.94071,-0.270581,1.32067,0.0195681,0.228508,0.935002
0.523711,0.0542924,1.94071,-0.270581,1.32067,0.0195681,0.228508,0.935002
0.510333,0.0281402,1.93334,-0.268783,1.31054,0.0232207,0.228566,0.936096
0.509193,0.0264012,1.93692,-0.259748,1.31061,0.0419865,0.239783,0.934895
0.518908,0.0358553,1.93737,-0.266185,1.30642,0.0519352,0.24599,0.944625
0.51912,0.0340213,1.94118,-0.261882,1.30839,0.0459203,0.249702,0.952097
0.524977,0.0414675,1.93734,-0.26227,1.31823,0.0536543,0.232963,0.97743
0.53072,0.0478002,1.9445,-0.260939,1.3087,0.06351,0.244658,0.980672
0.538056,0.048866,1.93409,-0.257091,1.27839,0.0519336,0.228628,0.97837
0.530036,0.047867,1.92568,-0.255455,1.27377,0.047986,0.237207,0.97998
0.539751,0.0539214,1.91253,-0.26448,1.25534,0.048105,0.231591,0.97649
0.5369,0.0532961,1.9078,-0.259579,1.2671,0.0321205,0.236285,0.973993
0.531654,0.0559847,1.91075,-0.269083,1.28625,0.0395638,0.241705,0.975715
0.532382,0.0416895,1.92648,-0.269628,1.28889,0.0425577,0.256747,0.982438
0.535363,0.0397322,1.92656,-0.265283,1.27805,0.0581323,0.241276,0.988653
0.533987,0.0411744,1.94325,-0.291777,1.27384,0.0537023,0.220167,0.981812
0.523425,0.0347279,1.95242,-0.284542,1.27145,0.0442379,0.215052,0.973079
0.530895,0.0400533,1.97232,-0.285923,1.26313,0.0463924,0.215102,0.96348
0.530895,0.0400533,1.97232,-0.285923,1.26313,0.0463924,0.215102,0.96348
0.518069,0.0307644,1.97275,-0.283483,1.26084,0.0437777,0.227652,0.963174
0.510859,0.0306517,1.97531,-0.293574,1.25863,0.0458532,0.233261,0.962421
0.515091,0.0383645,1.96799,-0.290616,1.27726,0.0645987,0.243936,0.961754
0.514606,0.0328867,1.96894,-0.297957,1.28079,0.0758975,0.246069,0.961472
0.521063,0.0370103,1.96186,-0.279237,1.29451,0.0550557,0.225942,0.980204
0.521285,0.0399418,1.94581,-0.277308,1.29594,0.0576651,0.227721,0.975424
0.520516,0.0367344,1.9561,-0.267002,1.28878,0.0558098,0.225284,0.980405
0.531297,0.0467414,1.96799,-0.269688,1.28249,0.0387188,0.222152,0.973219
0.530763,0.0500109,1.94999,-0.274241,1.287,0.0394455,0.224295,0.959503
0.539404,0.051946,1.93828,-0.289185,1.31172,0.047934,0.208223,0.962665
0.531016,0.0385106,1.92781,-0.285676,1.32098,0.0540061,0.216158,0.961142
0.531565,0.0387827,1.92736,-0.285815,1.31675,0.0618701,0.22391,0.954755
0.514709,0.0262438,1.93062,-0.28733,1.33234,0.0631431,0.208588,0.950151
0.516798,0.0263932,1.94288,-0.288403,1.33457,0.0544857,0.200651,0.951422
0.516798,0.0263932,1.94288,-0.288403,1.33457,0.0544857,0.200651,0.951422
0.509779,0.0253026,1.93825,-0.279917,1.32818,0.0739364,0.195463,0.958891
0.504782,0.0257585,1.93687,-0.285825,1.3396,0.0663419,0.201046,0.959512
0.505833,0.0173077,1.94177,-0.279798,1.3386,0.0625074,0.19094,0.953485
0.509542,0.023485,1.93963,-0.273493,1.34105,0.0684444,0.217188,0.955995
0.509542,0.023485,1.93963,-0.273493,1.34105,0.0684444,0.217188,0.955995
0.509925,0.0240124,1.93857,-0.280654,1.3482,0.0738682,0.217536,0.961246
0.511308,0.0345681,1.94187,-0.278472,1.34821,0.0574595,0.208143,0.949116
0.518669,0.0405629,1.94212,-0.279235,1.34846,0.051806,0.208626,0.942845
0.528029,0.034417,1.93441,-0.284909,1.34444,0.0524314,0.228645,0.946171
0.514674,0.0208313,1.91171,-0.2789,1.34822,0.0417918,0.237819,0.956607
0.515982,0.0244302,1.90979,-0.287058,1.33529,0.0503415,0.231866,0.953075
0.511505,0.0273778,1.92623,-0.291926,1.33534,0.0473275,0.239766,0.945392
0.523049,0.0362689,1.92307,-0.30364,1.33712,0.0486312,0.245732,0.930637
0.512564,0.0394326,1.91524,-0.295293,1.34669,0.0476714,0.247841,0.93693
0.514547,0.038749,1.9247,-0.307649,1.36131,0.0751095,0.249269,0.946358
0.522226,0.0410244,1.92071,-0.310461,1.36386,0.0739203,0.258363,0.943823
0.497999,0.0260365,1.91249,-0.303236,1.35045,0.058605,0.257886,0.938688
0.495191,0.0233191,1.90761,-0.29796,1.3499,0.0661318,0.251745,0.928613
0.497102,0.0171557,1.90724,-0.281456,1.33894,0.0720977,0.24438,0.934774
0.503204,0.0322764,1.88925,-0.302455,1.3377,0.0909189,0.240422,0.937695
0.507525,0.0308157,1.91877,-0.317152,1.33213,0.0801689,0.243855,0.950046
0.508357,0.0245005,1.91445,-0.305301,1.33627,0.072363,0.234546,0.956078
0.520122,0.0262678,1.9171,-0.292305,1.33462,0.0727478,0.233666,0.96986
0.524607,0.0471226,1.91931,-0.301248,1.33551,0.0656139,0.233157,0.965528
0.523179,0.0420568,1.91947,-0.305592,1.33218,0.0687833,0.236166,0.958733
0.516444,0.0304752,1.91922,-0.302981,1.34356,0.0702961,0.244176,0.950134
0.529562,0.0422196,1.91717,-0.324737,1.33689,0.0617873,0.251469,0.946361
0.522467,0.0407058,1.91057,-0.333183,1.33902,0.0832419,0.267119,0.938384
0.514692,0.037484,1.90712,-0.336687,1.33489,0.0773719,0.26263,0.94073
0.518697,0.0304962,1.91772,-0.331778,1.33446,0.0735053,0.258376,0.93975
0.516073,0.0343256,1.91804,-0.323001,1.32475,0.0825961,0.249227,0.917719
0.513461,0.0421534,1.91851,-0.332809,1.3318,0.0754606,0.255308,0.930741
0.515138,0.0344987,1.91557,-0.324336,1.33062,0.0735171,0.260238,0.944898
0.518347,0.0375022,1.91358,-0.314169,1.32318,0.0698409,0.258536,0.947078
0.520198,0.0397572,1.91458,-0.313856,1.32116,0.0718014,0.24627,0.948662
0.521826,0.0417696,1.90409,-0.318631,1.31795,0.0661452,0.247781,0.951288
0.526418,0.0414681,1.90779,-0.31679,1.31842,0.081705,0.254353,0.951886
0.52572,0.0418962,1.90737,-0.329482,1.31336,0.0757077,0.232167,0.952662
0.529444,0.0431458,1.90866,-0.327443,1.31041,0.0704067,0.235779,0.951688
0.525213,0.0334598,1.9133,-0.324383,1.33049,0.0687014,0.240802,0.959309
0.525204,0.0479211,1.91661,-0.32,1.31383,0.0586033,0.228337,0.956364
0.538245,0.0606474,1.90218,-0.321199,1.30246,0.0569263,0.216584,0.949681
0.529918,0.0500452,1.89694,-0.31257,1.29596,0.0641525,0.219133,0.959674
0.525516,0.0433982,1.89184,-0.32303,1.28452,0.0637748,0.215499,0.943645
0.522173,0.0401029,1.9151,-0.330002,1.28904,0.0563517,0.219743,0.932499
0.530654,0.0445573,1.90585,-0.323131,1.29219,0.0518291,0.208959,0.931203
0.532108,0.0453407,1.90849,-0.330824,1.3028,0.0500185,0.206809,0.92671
0.535333,0.0448643,1.89863,-0.329691,1.30941,0.0597674,0.199912,0.942309
0.526522,0.0374555,1.91386,-0.338473,1.31811,0.0530938,0.2154,0.938618
0.526294,0.0459439,1.91107,-0.344819,1.3129,0.0504405,0.212922,0.940817
0.52348,0.0417463,1.91639,-0.339963,1.32092,0.06672,0.220411,0.924771
0.528012,0.0394088,1.90788,-0.331219,1.3231,0.0689207,0.223322,0.919617
0.520567,0.040359,1.89896,-0.331394,1.31639,0.0673754,0.224532,0.921872
0.51906,0.0268592,1.90412,-0.335211,1.32593,0.0598803,0.222689,0.925915
0.503179,0.0234604,1.86973,-0.34222,1.35375,0.066969,0.215688,0.923939
0.511418,0.0323124,1.84544,-0.340126,1.35749,0.0520764,0.22496,0.92739
0.519856,0.0401688,1.84549,-0.353568,1.38013,0.0560312,0.232239,0.933673
0.516312,0.0384796,1.84271,-0.355149,1.3696,0.0584432,0.226954,0.93414
0.509633,0.0276689,1.84053,-0.366461,1.37081,0.0604513,0.236177,0.923232
0.501053,0.0264063,1.83804,-0.374006,1.37031,0.0638187,0.232504,0.913324
0.511975,0.0363485,1.85994,-0.36669,1.36288,0.0682522,0.222295,0.915244
0.517475,0.0347583,1.86101,-0.345545,1.35475,0.053804,0.232424,0.908812
0.512836,0.0418152,1.85088,-0.339611,1.35594,0.0554446,0.224944,0.912057
0.508007,0.0399695,1.85024,-0.330989,1.35368,0.0588065,0.227054,0.908726
0.517636,0.0327839,1.85378,-0.321236,1.35502,0.0539193,0.222767,0.909982
0.521981,0.0459653,1.87196,-0.321129,1.35136,0.0531212,0.218576,0.927999
0.514737,0.0452976,1.86843,-0.330847,1.34755,0.0618619,0.231678,0.928607
0.516711,0.0292501,1.86146,-0.331022,1.34405,0.0596291,0.25743,0.930188
0.51224,0.0353088,1.85633,-0.331688,1.34934,0.0535152,0.259241,0.92898
0.517404,0.0320944,1.87008,-0.310929,1.33299,0.0509366,0.254509,0.940313
0.51465,0.0296439,1.86797,-0.313818,1.33421,0.0525841,0.253782,0.930447
0.522485,0.0450117,1.87152,-0.302751,1.34196,0.0622763,0.251599,0.935499
0.522485,0.0450117,1.87152,-0.302751,1.34196,0.0622763,0.251599,0.935499
0.534134,0.05835,1.86922,-0.292141,1.3588,0.0611609,0.24423,0.933376
0.536878,0.0628781,1.87752,-0.291749,1.3653,0.0687153,0.242352,0.937794
0.544818,0.0708244,1.89005,-0.292441,1.36677,0.0770363,0.243149,0.937581
0.537353,0.0657069,1.88664,-0.289936,1.37718,0.074924,0.250437,0.94502
0.542687,0.0603467,1.8934,-0.286765,1.3688,0.0709418,0.248993,0.932808
0.537659,0.0637141,1.8876,-0.284733,1.35783,0.0746683,0.238721,0.938737
0.547175,0.0631785,1.91476,-0.286147,1.3646,0.0637476,0.239769,0.943034
0.554242,0.0708439,1.92329,-0.280402,1.37398,0.0737886,0.229264,0.955089
0.533815,0.0534341,1.93139,-0.303217,1.38207,0.0823589,0.222389,0.946587
0.532361,0.0301261,1.93122,-0.300454,1.37667,0.0875175,0.244513,0.959363
0.529726,0.0426462,1.91881,-0.298482,1.36902,0.0884146,0.242302,0.956187
0.528338,0.0418297,1.9254,-0.293362,1.38751,0.0938928,0.243276,0.947795
0.513204,0.040089,1.93246,-0.290634,1.3854,0.0799021,0.233573,0.941116
0.513503,0.0261052,1.92318,-0.289136,1.36834,0.0700051,0.224143,0.953981
0.51119,0.0378569,1.9426,-0.2741,1.37423,0.0637606,0.228445,0.952928
0.51119,0.0378569,1.9426,-0.2741,1.37423,0.0637606,0.228445,0.952928
0.510843,0.0358113,1.93097,-0.271104,1.37948,0.0579354,0.22768,0.946428
0.517351,0.0331275,1.9347,-0.272501,1.39639,0.0642252,0.231031,0.937486
0.505261,0.022739,1.94302,-0.274547,1.38743,0.0589095,0.232064,0.932505
0.499949,0.0240427,1.94236,-0.276817,1.38683,0.0607894,0.22862,0.937753
0.498467,0.0176632,1.94861,-0.281339,1.38671,0.0743031,0.216995,0.939653
0.508264,0.0281595,1.94719,-0.279272,1.38605,0.0713085,0.207774,0.923086
0.519563,0.0439124,1.94268,-0.271442,1.37992,0.0649218,0.215614,0.927218
0.522041,0.043361,1.95067,-0.258326,1.37402,0.0551493,0.216184,0.928879
0.534904,0.0568413,1.9634,-0.274296,1.34586,0.0720017,0.210561,0.938457
0.53586,0.0468805,1.97247,-0.271386,1.33537,0.0984875,0.20709,0.962742
0.525808,0.0370822,1.97335,-0.262817,1.33786,0.104532,0.208183,0.960129
0.517205,0.0378753,1.96869,-0.267428,1.33547,0.104088,0.213916,0.955062
0.510255,0.0284533,1.95565,-0.265775,1.33774,0.114537,0.215846,0.952296
0.50648,0.0244254,1.96011,-0.27738,1.32556,0.105541,0.216304,0.956939
0.511974,0.0235847,1.95515,-0.282376,1.33114,0.101024,0.231824,0.950482
0.520873,0.029815,1.94775,-0.279886,1.31611,0.0833246,0.228177,0.9467
0.504401,0.0203313,1.95652,-0.285842,1.31057,0.083583,0.232324,0.953372
0.504214,0.0225072,1.94925,-0.28921,1.30034,0.0904186,0.228258,0.948769
0.502481,0.0189231,1.95095,-0.291488,1.29848,0.0890948,0.231074,0.950456
0.509224,0.0224519,1.95436,-0.298158,1.30517,0.0942261,0.220706,0.957041
0.502722,0.0160422,1.94983,-0.297142,1.31402,0.0790964,0.224145,0.950972
0.504115,0.0270937,1.92745,-0.312861,1.31763,0.0834704,0.235226,0.951942
0.503282,0.019191,1.92228,-0.317361,1.31975,0.0782161,0.237372,0.950134
0.513162,0.0219033,1.89899,-0.318329,1.31404,0.0812869,0.2324,0.952876
0.510891,0.0313522,1.90145,-0.323357,1.30561,0.0842154,0.237506,0.958642
0.502686,0.021016,1.8978,-0.316709,1.29566,0.0838749,0.227506,0.954819
0.507837,0.0237699,1.89501,-0.320601,1.30022,0.0845079,0.225513,0.954905
0.501971,0.0139293,1.89148,-0.324973,1.30672,0.0899737,0.233295,0.958845
0.501971,0.0139293,1.89148,-0.324973,1.30672,0.0899737,0.233295,0.958845
0.50779,0.0252118,1.90644,-0.318202,1.30372,0.0849857,0.239775,0.953665
0.511404,0.0232446,1.91039,-0.307233,1.30792,0.0792082,0.248149,0.968133
0.508754,0.0240288,1.91258,-0.287036,1.32077,0.0779866,0.24268,0.96143
0.517108,0.0307876,1.9126,-0.285903,1.3222,0.0810866,0.247484,0.957697
0.516822,0.0413263,1.91185,-0.290318,1.33399,0.0834054,0.247107,0.947425
0.521898,0.047388,1.90551,-0.286778,1.34188,0.0885666,0.246638,0.946863
0.518991,0.032025,1.90312,-0.29343,1.34775,0.0815889,0.250878,0.950726
0.516923,0.0369693,1.89608,-0.300944,1.33905,0.0820645,0.248648,0.940836
0.516923,0.0369693,1.89608,-0.300944,1.33905,0.0820645,0.248648,0.940836
0.512475,0.0287048,1.90879,-0.293598,1.33471,0.0844129,0.240872,0.947214
0.512475,0.0287048,1.90879,-0.293598,1.33471,0.0844129,0.240872,0.947214
0.507862,0.0342374,1.90997,-0.286525,1.32188,0.0786604,0.238906,0.950034
0.533535,0.0562311,1.91206,-0.28166,1.33125,0.0829892,0.227039,0.954034
0.527224,0.0562937,1.91902,-0.280559,1.34334,0.0647001,0.239124,0.958342
0.517495,0.0414823,1.9344,-0.286875,1.35087,0.079415,0.22152,0.945608
0.536269,0.0529002,1.93663,-0.304283,1.37419,0.0901616,0.235641,0.943178
0.541811,0.0621888,1.94891,-0.297899,1.37008,0.0781463,0.229122,0.944128
0.542911,0.0651177,1.95166,-0.289988,1.36183,0.0746451,0.223341,0.947593
0.543153,0.0633281,1.95597,-0.300244,1.37461,0.0725423,0.215174,0.959772
0.542633,0.0669107,1.94493,-0.299947,1.37906,0.0867712,0.230283,0.967659
0.553865,0.0672617,1.94006,-0.289702,1.36083,0.0982427,0.219815,0.978847
