# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.115713 -----------------
#dely    BF
0.050 -0.1751 -0.0012
0.150 -0.1814 -0.0013
0.250 -0.1556 -0.0011
0.350 -0.1295 -0.0010
0.450 -0.1069 -0.0009
0.550 -0.0772 -0.0007
0.650 -0.0694 -0.0007
0.750 -0.0535 -0.0006
0.850 -0.0382 -0.0005
0.950 -0.0421 -0.0006
1.050 -0.0360 -0.0006
1.150 -0.0271 -0.0006
1.250 -0.0228 -0.0006
1.350 -0.0191 -0.0006
1.450 -0.0139 -0.0006
1.550 -0.0069 -0.0004
1.650 -0.0024 -0.0003
1.750 -0.0002 -0.0001
