# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.219082 -----------------
#dely    BF    dB     BFVar
0.050  0.2527  0.0001  0.0037
0.150  0.2355  0.0001  0.0045
0.250  0.2223  0.0001  0.0050
0.350  0.2087  0.0001  0.0036
0.450  0.1959  0.0001  0.0034
0.550  0.1809  0.0001  0.0024
0.650  0.1630  0.0001  0.0030
0.750  0.1463  0.0001  0.0020
0.850  0.1286  0.0001  0.0022
0.950  0.1107  0.0001  0.0018
1.050  0.0931  0.0001  0.0013
1.150  0.0764  0.0001  0.0015
1.250  0.0604  0.0001  0.0014
1.350  0.0456  0.0001  0.0023
1.450  0.0328  0.0001  0.0012
1.550  0.0221  0.0000  0.0009
1.650  0.0120  0.0000  0.0004
1.750  0.0038  0.0000  0.0002
