# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.110975 -----------------
#dely    BF    dB     BFVar
0.050  0.2783  0.0009  0.0044
0.150  0.2466  0.0008  0.0065
0.250  0.2028  0.0007  0.0079
0.350  0.1497  0.0005  0.0046
0.450  0.0987  0.0004  0.0099
0.550  0.0613  0.0003  0.0017
0.650  0.0360  0.0002  0.0018
0.750  0.0190  0.0001  0.0019
0.850  0.0103  0.0001  0.0016
0.950  0.0049  0.0000  0.0007
1.050  0.0017  0.0000  0.0009
1.150  0.0004  0.0000  0.0002
1.250  0.0002  0.0000  0.0005
1.350 -0.0001 -0.0000  0.0002
1.450 -0.0001 -0.0000  0.0001
1.550  0.0000  0.0000  0.0002
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
