# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.280359 -----------------
#dely    BF
0.050  0.4729  0.0028
0.150  0.4415  0.0027
0.250  0.3959  0.0026
0.350  0.3551  0.0025
0.450  0.2570  0.0019
0.550  0.2076  0.0017
0.650  0.1662  0.0015
0.750  0.1602  0.0016
0.850  0.0868  0.0010
0.950  0.1124  0.0014
1.050  0.0466  0.0007
1.150  0.0359  0.0006
1.250  0.0265  0.0005
1.350  0.0164  0.0004
1.450  0.0123  0.0003
1.550  0.0092  0.0003
1.650  0.0021  0.0001
1.750 -0.0008 -0.0001
