# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.108916 -----------------
#dely    BF    dB     BFVar
0.050  0.0977  0.0000  0.0022
0.150  0.0898  0.0000  0.0025
0.250  0.0869  0.0000  0.0035
0.350  0.0851  0.0000  0.0035
0.450  0.0836  0.0000  0.0023
0.550  0.0818  0.0001  0.0016
0.650  0.0796  0.0001  0.0014
0.750  0.0764  0.0001  0.0019
0.850  0.0731  0.0001  0.0013
0.950  0.0676  0.0001  0.0035
1.050  0.0612  0.0001  0.0012
1.150  0.0536  0.0001  0.0007
1.250  0.0463  0.0001  0.0009
1.350  0.0379  0.0001  0.0005
1.450  0.0298  0.0001  0.0009
1.550  0.0217  0.0000  0.0004
1.650  0.0128  0.0000  0.0003
1.750  0.0042  0.0000  0.0003
