# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0514687 -----------------
#dely    BF    dB     BFVar
0.050  0.0877  0.0003  0.0065
0.150  0.0830  0.0003  0.0027
0.250  0.0725  0.0003  0.0017
0.350  0.0628  0.0003  0.0034
0.450  0.0515  0.0002  0.0036
0.550  0.0432  0.0002  0.0032
0.650  0.0343  0.0002  0.0067
0.750  0.0262  0.0002  0.0015
0.850  0.0185  0.0001  0.0015
0.950  0.0145  0.0001  0.0006
1.050  0.0086  0.0001  0.0012
1.150  0.0061  0.0001  0.0007
1.250  0.0032  0.0000  0.0008
1.350  0.0018  0.0000  0.0004
1.450  0.0006  0.0000  0.0001
1.550  0.0001  0.0000  0.0001
1.650 -0.0000 -0.0000  0.0001
1.750  0.0000  0.0000  0.0000
