# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.347909 -----------------
#dely    BF    dB     BFVar
0.050  0.6146  0.0003  0.0078
0.150  0.5618  0.0003  0.0035
0.250  0.4954  0.0003  0.0031
0.350  0.4227  0.0002  0.0037
0.450  0.3506  0.0002  0.0063
0.550  0.2815  0.0002  0.0077
0.650  0.2226  0.0002  0.0035
0.750  0.1689  0.0001  0.0033
0.850  0.1257  0.0001  0.0024
0.950  0.0912  0.0001  0.0032
1.050  0.0619  0.0001  0.0016
1.150  0.0396  0.0000  0.0012
1.250  0.0231  0.0000  0.0014
1.350  0.0125  0.0000  0.0005
1.450  0.0052  0.0000  0.0008
1.550  0.0020  0.0000  0.0006
1.650 -0.0000 -0.0000  0.0002
1.750 -0.0003 -0.0000  0.0002
