 3.050  0.09451 -0.29254  0.43873 -0.45778  0.32624 -0.08174 -0.19151  0.39489 -0.45320  0.34159 
 3.100  0.08992 -0.28018  0.42607 -0.45639  0.34495 -0.12035 -0.14461  0.35941 -0.44876  0.37791 
 3.150  0.08555 -0.26824  0.41327 -0.45348  0.36077 -0.15597 -0.09856  0.32054 -0.43624  0.40365 
 3.200  0.08139 -0.25672  0.40039 -0.44923  0.37387 -0.18855 -0.05387  0.27927 -0.41669  0.41925 
 3.250  0.07743 -0.24561  0.38750 -0.44379  0.38443 -0.21807 -0.01096  0.23648 -0.39122  0.42539 
 3.300  0.07367 -0.23491  0.37464 -0.43732  0.39263 -0.24455  0.02983  0.19296 -0.36089  0.42287 
 3.350  0.07008 -0.22461  0.36188 -0.42994  0.39864 -0.26807  0.06825  0.14942 -0.32671  0.41263 
 3.400  0.06667 -0.21470  0.34924 -0.42180  0.40265 -0.28872  0.10411  0.10646 -0.28965  0.39564 
 3.450  0.06343 -0.20517  0.33676 -0.41301  0.40483 -0.30660  0.13728  0.06457 -0.25058  0.37291 
 3.500  0.06034 -0.19602  0.32449 -0.40368  0.40535 -0.32186  0.16770  0.02418 -0.21032  0.34544 
 3.550  0.05740 -0.18723  0.31244 -0.39390  0.40436 -0.33464  0.19534 -0.01437 -0.16956  0.31418 
 3.600  0.05461 -0.17879  0.30063 -0.38376  0.40204 -0.34508  0.22022 -0.05082 -0.12893  0.28002 
 3.650  0.05195 -0.17071  0.28908 -0.37335  0.39851 -0.35334  0.24240 -0.08498 -0.08896  0.24381 
 3.700  0.04942 -0.16295  0.27782 -0.36275  0.39393 -0.35958  0.26194 -0.11671 -0.05011  0.20631 
 3.750  0.04701 -0.15552  0.26684 -0.35201  0.38842 -0.36397  0.27895 -0.14592 -0.01273  0.16820 
 3.800  0.04472 -0.14840  0.25617 -0.34119  0.38210 -0.36664  0.29353 -0.17257  0.02288  0.13006 
 3.850  0.04254 -0.14159  0.24580 -0.33035  0.37509 -0.36776  0.30581 -0.19668  0.05647  0.09243 
 3.900  0.04047 -0.13506  0.23574 -0.31953  0.36748 -0.36747  0.31593 -0.21826  0.08790  0.05573 
 3.950  0.03850 -0.12882  0.22599 -0.30878  0.35937 -0.36591  0.32402 -0.23737  0.11703  0.02033 
 4.000  0.03662 -0.12285  0.21656 -0.29813  0.35086 -0.36322  0.33023 -0.25411  0.14381 -0.01348 
 4.050  0.03483 -0.11714  0.20744 -0.28760  0.34201 -0.35952  0.33471 -0.26856  0.16821 -0.04546 
 4.100  0.03314 -0.11168  0.19863 -0.27723  0.33291 -0.35492  0.33758 -0.28083  0.19022 -0.07546 
 4.150  0.03152 -0.10647  0.19012 -0.26705  0.32361 -0.34955  0.33899 -0.29105  0.20989 -0.10334 
 4.200  0.02998 -0.10148  0.18193 -0.25706  0.31418 -0.34351  0.33908 -0.29934  0.22728 -0.12902 
 4.250  0.02852 -0.09672  0.17403 -0.24728  0.30467 -0.33688  0.33797 -0.30584  0.24246 -0.15249 
 4.300  0.02713 -0.09218  0.16643 -0.23774  0.29512 -0.32977  0.33578 -0.31066  0.25553 -0.17372 
 4.350  0.02581 -0.08784  0.15911 -0.22843  0.28558 -0.32225  0.33264 -0.31395  0.26659 -0.19275 
 4.400  0.02455 -0.08369  0.15208 -0.21937  0.27608 -0.31439  0.32864 -0.31583  0.27575 -0.20963 
 4.450  0.02335 -0.07974  0.14532 -0.21056  0.26666 -0.30627  0.32391 -0.31642  0.28314 -0.22443 
 4.500  0.02222 -0.07596  0.13883 -0.20201  0.25735 -0.29794  0.31853 -0.31585  0.28887 -0.23721 
 4.550  0.02113 -0.07236  0.13260 -0.19372  0.24816 -0.28947  0.31259 -0.31424  0.29306 -0.24810 
 4.600  0.02010 -0.06892  0.12663 -0.18569  0.23913 -0.28089  0.30617 -0.31169  0.29585 -0.25717 
 4.650  0.01912 -0.06565  0.12090 -0.17792  0.23026 -0.27227  0.29936 -0.30831  0.29733 -0.26455 
 4.700  0.01819 -0.06252  0.11540 -0.17042  0.22158 -0.26362  0.29222 -0.30419  0.29764 -0.27035 
 4.750  0.01730 -0.05954  0.11014 -0.16317  0.21309 -0.25501  0.28482 -0.29943  0.29689 -0.27467 
 4.800  0.01646 -0.05670  0.10510 -0.15618  0.20481 -0.24644  0.27721 -0.29412  0.29517 -0.27764 
 4.850  0.01566 -0.05399  0.10027 -0.14944  0.19674 -0.23796  0.26945 -0.28834  0.29260 -0.27937 
 4.900  0.01489 -0.05141  0.09565 -0.14294  0.18889 -0.22958  0.26158 -0.28215  0.28927 -0.27996 
 4.950  0.01417 -0.04895  0.09124 -0.13669  0.18127 -0.22132  0.25365 -0.27563  0.28527 -0.27952 
 5.000  0.01348 -0.04660  0.08701 -0.13068  0.17388 -0.21321  0.24569 -0.26884  0.28069 -0.27815 
 5.050  0.01282 -0.04437  0.08297 -0.12490  0.16671 -0.20526  0.23775 -0.26183  0.27560 -0.27595 
 5.100  0.01219 -0.04224  0.07910 -0.11935  0.15977 -0.19747  0.22984 -0.25465  0.27008 -0.27302 
 5.150  0.01160 -0.04021  0.07541 -0.11402  0.15307 -0.18987  0.22200 -0.24736  0.26419 -0.26943 
 5.200  0.01103 -0.03828  0.07188 -0.10890  0.14659 -0.18246  0.21425 -0.24000  0.25801 -0.26527 
 5.250  0.01049 -0.03644  0.06851 -0.10399  0.14033 -0.17524  0.20661 -0.23259  0.25158 -0.26062 
 5.300  0.00998 -0.03468  0.06529 -0.09928  0.13430 -0.16822  0.19909 -0.22518  0.24495 -0.25554 
 5.350  0.00950 -0.03301  0.06222 -0.09477  0.12849 -0.16141  0.19172 -0.21779  0.23819 -0.25010 
 5.400  0.00903 -0.03142  0.05929 -0.09045  0.12289 -0.15480  0.18449 -0.21045  0.23132 -0.24437 
 5.450  0.00859 -0.02990  0.05649 -0.08631  0.11751 -0.14840  0.17743 -0.20319  0.22438 -0.23839 
 5.500  0.00817 -0.02846  0.05381 -0.08234  0.11233 -0.14221  0.17054 -0.19602  0.21742 -0.23221 
 5.550  0.00777 -0.02709  0.05127 -0.07855  0.10735 -0.13622  0.16383 -0.18896  0.21045 -0.22588 
 5.600  0.00740 -0.02578  0.04883 -0.07492  0.10257 -0.13044  0.15730 -0.18202  0.20351 -0.21945 
 5.650  0.00703 -0.02453  0.04651 -0.07145  0.09798 -0.12486  0.15096 -0.17522  0.19663 -0.21295 
 5.700  0.00669 -0.02335  0.04430 -0.06813  0.09357 -0.11949  0.14481 -0.16856  0.18981 -0.20641 
 5.750  0.00637 -0.02222  0.04219 -0.06496  0.08935 -0.11431  0.13885 -0.16207  0.18309 -0.19986 
 5.800  0.00606 -0.02114  0.04018 -0.06193  0.08530 -0.10932  0.13308 -0.15573  0.17647 -0.19332 
 5.850  0.00576 -0.02012  0.03826 -0.05903  0.08142 -0.10452  0.12750 -0.14957  0.16997 -0.18684 
 5.900  0.00548 -0.01914  0.03643 -0.05626  0.07770 -0.09990  0.12210 -0.14357  0.16361 -0.18041 
 5.950  0.00521 -0.01822  0.03469 -0.05362  0.07414 -0.09547  0.11690 -0.13775  0.15738 -0.17406 
 6.000  0.00496 -0.01733  0.03303 -0.05110  0.07073 -0.09121  0.11188 -0.13211  0.15130 -0.16781 
 6.050  0.00472 -0.01649  0.03144 -0.04869  0.06747 -0.08713  0.10704 -0.12665  0.14537 -0.16166 
 6.100  0.00449 -0.01569  0.02993 -0.04639  0.06435 -0.08320  0.10238 -0.12136  0.13961 -0.15564 
 6.150  0.00427 -0.01493  0.02850 -0.04419  0.06137 -0.07944  0.09790 -0.11625  0.13400 -0.14974 
 6.200  0.00406 -0.01421  0.02713 -0.04210  0.05851 -0.07584  0.09359 -0.11132  0.12856 -0.14399 
 6.250  0.00386 -0.01352  0.02582 -0.04010  0.05579 -0.07238  0.08945 -0.10655  0.12329 -0.13837 
 6.300  0.00367 -0.01286  0.02458 -0.03820  0.05318 -0.06907  0.08547 -0.10196  0.11818 -0.13290 
 6.350  0.00349 -0.01224  0.02340 -0.03638  0.05069 -0.06591  0.08164 -0.09754  0.11324 -0.12759 
 6.400  0.00332 -0.01164  0.02227 -0.03465  0.04831 -0.06287  0.07798 -0.09328  0.10847 -0.12243 
 6.450  0.00316 -0.01108  0.02120 -0.03299  0.04604 -0.05997  0.07446 -0.08919  0.10386 -0.11742 
 6.500  0.00301 -0.01054  0.02017 -0.03142  0.04387 -0.05720  0.07108 -0.08525  0.09941 -0.11257 
 6.550  0.00286 -0.01003  0.01920 -0.02992  0.04180 -0.05454  0.06785 -0.08147  0.09512 -0.10788 
 6.600  0.00272 -0.00954  0.01827 -0.02849  0.03983 -0.05201  0.06475 -0.07783  0.09099 -0.10334 
 6.650  0.00259 -0.00908  0.01739 -0.02712  0.03794 -0.04958  0.06179 -0.07434  0.08702 -0.09896 
 6.700  0.00246 -0.00864  0.01655 -0.02582  0.03614 -0.04726  0.05895 -0.07100  0.08319 -0.09474 
 6.750  0.00234 -0.00822  0.01575 -0.02458  0.03443 -0.04505  0.05623 -0.06779  0.07952 -0.09066 
 6.800  0.00223 -0.00782  0.01499 -0.02340  0.03279 -0.04293  0.05363 -0.06471  0.07598 -0.08673 
 6.850  0.00212 -0.00744  0.01426 -0.02228  0.03123 -0.04092  0.05115 -0.06176  0.07259 -0.08295 
 6.900  0.00202 -0.00707  0.01357 -0.02121  0.02974 -0.03899  0.04877 -0.05894  0.06934 -0.07931 
 6.950  0.00192 -0.00673  0.01291 -0.02019  0.02832 -0.03715  0.04650 -0.05624  0.06621 -0.07581 
 7.000  0.00182 -0.00640  0.01229 -0.01921  0.02697 -0.03539  0.04433 -0.05365  0.06322 -0.07245 
 7.050  0.00173 -0.00609  0.01169 -0.01829  0.02568 -0.03372  0.04225 -0.05117  0.06035 -0.06922 
 7.100  0.00165 -0.00579  0.01113 -0.01741  0.02445 -0.03212  0.04027 -0.04881  0.05760 -0.06612 
 7.150  0.00157 -0.00551  0.01059 -0.01657  0.02328 -0.03059  0.03838 -0.04654  0.05496 -0.06315 
 7.200  0.00149 -0.00524  0.01007 -0.01577  0.02217 -0.02914  0.03657 -0.04438  0.05244 -0.06030 
 7.250  0.00142 -0.00499  0.00958 -0.01501  0.02110 -0.02775  0.03485 -0.04231  0.05003 -0.05756 
 7.300  0.00135 -0.00475  0.00912 -0.01428  0.02009 -0.02643  0.03320 -0.04033  0.04772 -0.05494 
 7.350  0.00129 -0.00452  0.00868 -0.01359  0.01912 -0.02517  0.03163 -0.03844  0.04551 -0.05243 
 7.400  0.00122 -0.00430  0.00826 -0.01293  0.01820 -0.02396  0.03013 -0.03664  0.04340 -0.05003 
 7.450  0.00116 -0.00409  0.00785 -0.01231  0.01733 -0.02282  0.02870 -0.03491  0.04138 -0.04773 
 7.500  0.00111 -0.00389  0.00747 -0.01171  0.01649 -0.02173  0.02734 -0.03327  0.03945 -0.04553 
 7.550  0.00105 -0.00370  0.00711 -0.01115  0.01570 -0.02069  0.02604 -0.03170  0.03760 -0.04342 
 7.600  0.00100 -0.00352  0.00676 -0.01061  0.01494 -0.01969  0.02480 -0.03020  0.03584 -0.04141 
 7.650  0.00095 -0.00335  0.00644 -0.01009  0.01422 -0.01875  0.02362 -0.02877  0.03416 -0.03948 
 7.700  0.00091 -0.00318  0.00612 -0.00960  0.01353 -0.01785  0.02249 -0.02741  0.03255 -0.03764 
 7.750  0.00086 -0.00303  0.00582 -0.00914  0.01288 -0.01699  0.02141 -0.02610  0.03102 -0.03588 
 7.800  0.00082 -0.00288  0.00554 -0.00869  0.01226 -0.01617  0.02039 -0.02486  0.02955 -0.03420 
 7.850  0.00078 -0.00274  0.00527 -0.00827  0.01167 -0.01539  0.01941 -0.02368  0.02816 -0.03260 
 7.900  0.00074 -0.00261  0.00502 -0.00787  0.01110 -0.01465  0.01848 -0.02255  0.02682 -0.03107 
 7.950  0.00071 -0.00248  0.00477 -0.00749  0.01056 -0.01395  0.01760 -0.02147  0.02555 -0.02960 
 8.000  0.00067 -0.00236  0.00454 -0.00713  0.01005 -0.01327  0.01675 -0.02045  0.02434 -0.02821 
 8.050  0.00064 -0.00224  0.00432 -0.00678  0.00957 -0.01263  0.01595 -0.01947  0.02318 -0.02687 
 8.100  0.00061 -0.00213  0.00411 -0.00645  0.00910 -0.01202  0.01518 -0.01854  0.02208 -0.02560 
 8.150  0.00058 -0.00203  0.00391 -0.00614  0.00866 -0.01144  0.01445 -0.01765  0.02102 -0.02439 
 8.200  0.00055 -0.00193  0.00372 -0.00584  0.00824 -0.01089  0.01375 -0.01680  0.02002 -0.02323 
 8.250  0.00052 -0.00184  0.00354 -0.00556  0.00784 -0.01036  0.01309 -0.01600  0.01906 -0.02213 
 8.300  0.00050 -0.00175  0.00337 -0.00529  0.00746 -0.00986  0.01246 -0.01523  0.01815 -0.02107 
 8.350  0.00047 -0.00166  0.00320 -0.00503  0.00710 -0.00939  0.01186 -0.01450  0.01728 -0.02007 
 8.400  0.00045 -0.00158  0.00305 -0.00478  0.00676 -0.00893  0.01129 -0.01380  0.01645 -0.01911 
 8.450  0.00043 -0.00150  0.00290 -0.00455  0.00643 -0.00850  0.01074 -0.01314  0.01567 -0.01820 
 8.500  0.00041 -0.00143  0.00276 -0.00433  0.00612 -0.00809  0.01022 -0.01250  0.01491 -0.01733 
 8.550  0.00039 -0.00136  0.00262 -0.00412  0.00582 -0.00769  0.00973 -0.01190  0.01420 -0.01650 
 8.600  0.00037 -0.00130  0.00249 -0.00392  0.00554 -0.00732  0.00926 -0.01133  0.01351 -0.01571 
 8.650  0.00035 -0.00123  0.00237 -0.00373  0.00527 -0.00697  0.00881 -0.01078  0.01286 -0.01496 
 8.700  0.00033 -0.00117  0.00226 -0.00355  0.00501 -0.00663  0.00838 -0.01026  0.01225 -0.01424 
 8.750  0.00032 -0.00111  0.00215 -0.00337  0.00477 -0.00631  0.00798 -0.00976  0.01166 -0.01355 
 8.800  0.00030 -0.00106  0.00204 -0.00321  0.00454 -0.00600  0.00759 -0.00929  0.01109 -0.01290 
 8.850  0.00029 -0.00101  0.00194 -0.00305  0.00432 -0.00571  0.00722 -0.00884  0.01056 -0.01228 
 8.900  0.00027 -0.00096  0.00185 -0.00291  0.00411 -0.00543  0.00687 -0.00842  0.01005 -0.01169 
 8.950  0.00026 -0.00091  0.00176 -0.00276  0.00391 -0.00517  0.00654 -0.00801  0.00956 -0.01113 
 9.000  0.00025 -0.00087  0.00167 -0.00263  0.00372 -0.00492  0.00622 -0.00762  0.00910 -0.01059 
 9.050  0.00023 -0.00083  0.00159 -0.00250  0.00354 -0.00468  0.00592 -0.00725  0.00866 -0.01008 
 9.100  0.00022 -0.00079  0.00151 -0.00238  0.00336 -0.00445  0.00563 -0.00690  0.00824 -0.00959 
 9.150  0.00021 -0.00075  0.00144 -0.00226  0.00320 -0.00424  0.00536 -0.00657  0.00784 -0.00913 
 9.200  0.00020 -0.00071  0.00137 -0.00215  0.00304 -0.00403  0.00510 -0.00625  0.00747 -0.00869 
 9.250  0.00019 -0.00068  0.00130 -0.00205  0.00290 -0.00383  0.00485 -0.00594  0.00710 -0.00827 
 9.300  0.00018 -0.00064  0.00124 -0.00195  0.00275 -0.00365  0.00462 -0.00566  0.00676 -0.00787 
 9.350  0.00017 -0.00061  0.00118 -0.00185  0.00262 -0.00347  0.00439 -0.00538  0.00643 -0.00749 
 9.400  0.00017 -0.00058  0.00112 -0.00176  0.00249 -0.00330  0.00418 -0.00512  0.00612 -0.00713 
 9.450  0.00016 -0.00055  0.00107 -0.00168  0.00237 -0.00314  0.00398 -0.00487  0.00582 -0.00678 
 9.500  0.00015 -0.00053  0.00101 -0.00160  0.00226 -0.00299  0.00378 -0.00464  0.00554 -0.00645 
 9.550  0.00014 -0.00050  0.00097 -0.00152  0.00215 -0.00284  0.00360 -0.00441  0.00527 -0.00614 
 9.600  0.00014 -0.00048  0.00092 -0.00144  0.00204 -0.00270  0.00342 -0.00420  0.00502 -0.00584 
 9.650  0.00013 -0.00045  0.00087 -0.00137  0.00194 -0.00257  0.00326 -0.00399  0.00477 -0.00556 
 9.700  0.00012 -0.00043  0.00083 -0.00131  0.00185 -0.00245  0.00310 -0.00380  0.00454 -0.00529 
 9.750  0.00012 -0.00041  0.00079 -0.00124  0.00176 -0.00233  0.00295 -0.00361  0.00432 -0.00503 
 9.800  0.00011 -0.00039  0.00075 -0.00118  0.00167 -0.00221  0.00280 -0.00344  0.00411 -0.00479 
 9.850  0.00011 -0.00037  0.00072 -0.00112  0.00159 -0.00211  0.00267 -0.00327  0.00391 -0.00456 
 9.900  0.00010 -0.00035  0.00068 -0.00107  0.00151 -0.00200  0.00254 -0.00311  0.00372 -0.00434 
 9.950  0.00010 -0.00034  0.00065 -0.00102  0.00144 -0.00191  0.00241 -0.00296  0.00354 -0.00413 
