# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=10000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.247355 -----------------
#dely    BF
0.050  0.3829  0.0004
0.150  0.3576  0.0004
0.250  0.3262  0.0003
0.350  0.2898  0.0003
0.450  0.2537  0.0003
0.550  0.2165  0.0003
0.650  0.1778  0.0002
0.750  0.1413  0.0002
0.850  0.1094  0.0002
0.950  0.0809  0.0001
1.050  0.0571  0.0001
1.150  0.0373  0.0001
1.250  0.0229  0.0001
1.350  0.0129  0.0000
1.450  0.0056  0.0000
1.550  0.0019  0.0000
1.650 -0.0001 -0.0000
1.750 -0.0000 -0.0000
