# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.25
# ------- normalization=0.0758564 -----------------
#dely    BF
0.050  0.1136  0.0048
0.150  0.1046  0.0043
0.250  0.1172  0.0050
0.350  0.0705  0.0033
0.450  0.0811  0.0041
0.550  0.0762  0.0043
0.650  0.0690  0.0041
0.750  0.0410  0.0028
0.850  0.0289  0.0025
0.950  0.0172  0.0016
1.050  0.0182  0.0019
1.150  0.0129  0.0017
1.250  0.0087  0.0016
1.350  0.0014  0.0003
1.450 -0.0010 -0.0004
1.550 -0.0009 -0.0005
1.650  0.0000  0.0000
1.750  0.0000  0.0000
