# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.198046 -----------------
#dely    BF
0.050  0.2608  0.0020
0.150  0.2634  0.0021
0.250  0.2295  0.0019
0.350  0.2236  0.0019
0.450  0.2011  0.0019
0.550  0.1704  0.0017
0.650  0.1456  0.0016
0.750  0.1319  0.0016
0.850  0.0993  0.0013
0.950  0.0811  0.0012
1.050  0.0585  0.0010
1.150  0.0436  0.0008
1.250  0.0312  0.0007
1.350  0.0158  0.0004
1.450  0.0146  0.0005
1.550  0.0079  0.0004
1.650  0.0020  0.0002
1.750 -0.0000 -0.0000
