# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.272998 -----------------
#dely    BF    dB     BFVar
0.050  0.4860  0.0002  0.0039
0.150  0.4441  0.0002  0.0061
0.250  0.3857  0.0002  0.0023
0.350  0.3290  0.0002  0.0024
0.450  0.2710  0.0001  0.0064
0.550  0.2162  0.0001  0.0032
0.650  0.1701  0.0001  0.0022
0.750  0.1311  0.0001  0.0019
0.850  0.0972  0.0001  0.0023
0.950  0.0704  0.0001  0.0018
1.050  0.0493  0.0000  0.0032
1.150  0.0336  0.0000  0.0012
1.250  0.0208  0.0000  0.0009
1.350  0.0124  0.0000  0.0005
1.450  0.0074  0.0000  0.0011
1.550  0.0038  0.0000  0.0004
1.650  0.0016  0.0000  0.0003
1.750  0.0004  0.0000  0.0001
