# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.234466 -----------------
#dely    BF
0.050  0.3654  0.0031
0.150  0.3156  0.0028
0.250  0.2706  0.0025
0.350  0.2657  0.0026
0.450  0.2325  0.0024
0.550  0.1963  0.0021
0.650  0.1699  0.0020
0.750  0.1456  0.0018
0.850  0.1129  0.0016
0.950  0.0847  0.0013
1.050  0.0595  0.0010
1.150  0.0506  0.0010
1.250  0.0339  0.0007
1.350  0.0172  0.0005
1.450  0.0154  0.0005
1.550  0.0074  0.0003
1.650  0.0017  0.0001
1.750 -0.0002 -0.0000
