# ICODE=321, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0452743 -----------------
#dely    BF
0.050 -0.0862 -0.0080
0.150 -0.0665 -0.0063
0.250 -0.0703 -0.0069
0.350 -0.0370 -0.0042
0.450 -0.0286 -0.0036
0.550 -0.0532 -0.0065
0.650 -0.0246 -0.0034
0.750 -0.0251 -0.0037
0.850 -0.0191 -0.0031
0.950 -0.0191 -0.0038
1.050 -0.0072 -0.0025
1.150 -0.0109 -0.0028
1.250 -0.0031 -0.0011
1.350 -0.0020 -0.0010
1.450  0.0000  0.0000
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
