# ICODE=321, JCODE=-321
# SIGMA_QGP=1, SIGMA_HAD=0.4
# NSAMPLE=100000000, Tblast=102, UPERPblast(x,y)=(0.732,0.732)
# SOVERUD=0.93, QUARK_ENTROPY_RATIO=0.1, BARYON_FUDGE=0.666667
# ------- normalization=0.0720792 -----------------
#dely    BF  sigmaB  QGP    LOCAL  RES_DECAYS
  0.15 0.432826 0.016456 0.114 0.263385 0.186419 0.225905 0.020882
  0.25 0.417036 0.0169591 0.1027 0.246262 0.183138 0.214 0.0198975
  0.35 0.395203 0.0175366 0.0892 0.225707 0.17855 0.197601 0.0194943
  0.45 0.369591 0.0181713 0.0753 0.203739 0.174733 0.176697 0.0181605
  0.55 0.338413 0.0186642 0.0614 0.181435 0.1659 0.154876 0.0176372
  0.65 0.305671 0.0193186 0.0484 0.15834 0.157888 0.131363 0.0170519
  0.75 0.273371 0.0202145 0.037 0.135347 0.149246 0.10861 0.0155157
  0.85 0.239391 0.0212465 0.027 0.112786 0.139202 0.0868902 0.0132995
  0.95 0.209275 0.0232011 0.0189 0.090312 0.129551 0.0675436 0.01218
  1.05 0.183756 0.0268402 0.0126 0.0685692 0.121046 0.0525017 0.0102087
  1.15 0.155758 0.0323491 0.0075 0.0481515 0.110069 0.037382 0.00830711
  1.25 0.129829 0.0432209 0.0039 0.0300394 0.0998688 0.0266317 0.00665792
  1.35 0.107789 0.0683453 0.0017 0.0157715 0.0887677 0.0190217 0
  1.45 0.0983528 0.161222 0.0006 0.00610049 0.0819606 0.0163921 0
