# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0505059 -----------------
#dely    BF    dB     BFVar
0.050  0.0561  0.0002  0.0012
0.150  0.0558  0.0002  0.0019
0.250  0.0549  0.0002  0.0018
0.350  0.0538  0.0002  0.0027
0.450  0.0518  0.0002  0.0013
0.550  0.0493  0.0002  0.0012
0.650  0.0439  0.0002  0.0014
0.750  0.0398  0.0002  0.0013
0.850  0.0324  0.0002  0.0019
0.950  0.0252  0.0002  0.0011
1.050  0.0186  0.0002  0.0007
1.150  0.0122  0.0001  0.0007
1.250  0.0068  0.0001  0.0005
1.350  0.0031  0.0001  0.0004
1.450  0.0012  0.0000  0.0002
1.550  0.0002  0.0000  0.0000
1.650 -0.0000 -0.0000  0.0000
1.750  0.0000  0.0000  0.0000
