# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=1
# ------- normalization=0.289182 -----------------
#dely    BF
0.050  0.5144  0.0032
0.150  0.4567  0.0029
0.250  0.3998  0.0027
0.350  0.3394  0.0024
0.450  0.2843  0.0022
0.550  0.2359  0.0020
0.650  0.1914  0.0018
0.750  0.1326  0.0013
0.850  0.1148  0.0013
0.950  0.0917  0.0011
1.050  0.0555  0.0008
1.150  0.0371  0.0006
1.250  0.0220  0.0004
1.350  0.0087  0.0002
1.450  0.0037  0.0001
1.550  0.0031  0.0001
1.650  0.0012  0.0000
1.750 -0.0003 -0.0000
