# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.25
# ------- normalization=0.0866896 -----------------
#dely    BF
0.050  0.1559  0.0072
0.150  0.1273  0.0060
0.250  0.1350  0.0064
0.350  0.0865  0.0045
0.450  0.0927  0.0055
0.550  0.0635  0.0038
0.650  0.0634  0.0043
0.750  0.0474  0.0033
0.850  0.0351  0.0028
0.950  0.0138  0.0014
1.050  0.0274  0.0030
1.150  0.0100  0.0013
1.250  0.0072  0.0011
1.350  0.0023  0.0005
1.450 -0.0006 -0.0002
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
