# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0174577 -----------------
#dely    BF
0.050 -0.0221 -0.0005
0.150 -0.0212 -0.0005
0.250 -0.0188 -0.0004
0.350 -0.0145 -0.0004
0.450 -0.0173 -0.0005
0.550 -0.0061 -0.0002
0.650 -0.0130 -0.0005
0.750 -0.0192 -0.0008
0.850 -0.0160 -0.0008
0.950 -0.0115 -0.0007
1.050 -0.0060 -0.0004
1.150 -0.0047 -0.0004
1.250 -0.0028 -0.0003
1.350 -0.0015 -0.0003
1.450  0.0001  0.0000
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
