# ICODE=211, JCODE=-211
# SIGMA_QGP=1.1345, SIGMA_HAD=0.524139
# NSAMPLE=10000000, Tblast=80.1236, UPERPblast(x,y)=(0.8045,0.8045)
# SOVERUD=0.696, QUARK_ENTROPY_RATIO=0.2156, BARYON_FUDGE=0.7357
# ------- normalization=0.212471 -----------------
#dely    BF  sigmaB  QGP    LOCAL  RES_DECAYS
0.050  0.3037  0.0003  0.0662  0.0660  0.1715
0.150  0.2850  0.0003  0.0624  0.0609  0.1617
0.250  0.2606  0.0003  0.0570  0.0551  0.1485
0.350  0.2378  0.0003  0.0528  0.0485  0.1365
0.450  0.2114  0.0002  0.0473  0.0424  0.1217
0.550  0.1836  0.0002  0.0419  0.0352  0.1065
0.650  0.1563  0.0002  0.0369  0.0287  0.0907
0.750  0.1283  0.0002  0.0311  0.0229  0.0744
0.850  0.1048  0.0002  0.0270  0.0181  0.0597
0.950  0.0811  0.0002  0.0230  0.0133  0.0449
1.050  0.0608  0.0001  0.0186  0.0097  0.0325
1.150  0.0434  0.0001  0.0147  0.0066  0.0221
1.250  0.0301  0.0001  0.0110  0.0045  0.0146
1.350  0.0197  0.0001  0.0080  0.0028  0.0089
1.450  0.0111  0.0001  0.0049  0.0015  0.0047
1.550  0.0054  0.0000  0.0028  0.0007  0.0019
1.650  0.0015  0.0000  0.0009  0.0002  0.0004
1.750  0.0001  0.0000  0.0001  0.0000  0.0000
