# ICODE=321, JCODE=-2212
# SIGMA_QGP=1.1345, SIGMA_HAD=0.524139
# NSAMPLE=10000000, Tblast=80.1236, UPERPblast(x,y)=(0.8045,0.8045)
# SOVERUD=0.696, QUARK_ENTROPY_RATIO=0.2156, BARYON_FUDGE=0.7357
# ------- normalization=0.0124491 -----------------
#dely    BF  sigmaB  QGP    LOCAL  RES_DECAYS
0.050  0.0293  0.0002 -0.0191  0.0387  0.0097
0.150  0.0271  0.0002 -0.0177  0.0362  0.0087
0.250  0.0217  0.0002 -0.0168  0.0313  0.0073
0.350  0.0196  0.0002 -0.0145  0.0275  0.0066
0.450  0.0132  0.0001 -0.0131  0.0217  0.0046
0.550  0.0080  0.0001 -0.0112  0.0166  0.0026
0.650  0.0042  0.0001 -0.0094  0.0120  0.0016
0.750  0.0024  0.0000 -0.0075  0.0088  0.0011
0.850  0.0012  0.0000 -0.0051  0.0056  0.0007
0.950 -0.0001 -0.0000 -0.0037  0.0034  0.0002
1.050 -0.0011 -0.0000 -0.0031  0.0020  0.0001
1.150 -0.0003 -0.0000 -0.0014  0.0010  0.0001
1.250 -0.0004 -0.0000 -0.0008  0.0004  0.0000
1.350 -0.0003 -0.0000 -0.0005  0.0002  0.0000
1.450 -0.0000 -0.0000 -0.0000  0.0000  0.0000
1.550 -0.0000 -0.0000 -0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000  0.0000  0.0000
