# ICODE=321, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=1
# ------- normalization=-0.017296 -----------------
#dely    BF
0.050 -0.0404 -0.0026
0.150 -0.0233 -0.0016
0.250 -0.0506 -0.0038
0.350 -0.0364 -0.0028
0.450 -0.0179 -0.0015
0.550 -0.0075 -0.0008
0.650 -0.0040 -0.0005
0.750 -0.0033 -0.0005
0.850  0.0061  0.0010
0.950 -0.0004 -0.0001
1.050  0.0006  0.0001
1.150  0.0000  0.0000
1.250  0.0024  0.0008
1.350  0.0022  0.0008
1.450 -0.0004 -0.0003
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
