# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.407909 -----------------
#dely    BF    dB     BFVar
0.050  0.5300  0.0003  0.0040
0.150  0.4939  0.0003  0.0041
0.250  0.4584  0.0003  0.0041
0.350  0.4169  0.0003  0.0030
0.450  0.3794  0.0002  0.0065
0.550  0.3375  0.0002  0.0034
0.650  0.2970  0.0002  0.0042
0.750  0.2550  0.0002  0.0029
0.850  0.2178  0.0002  0.0025
0.950  0.1806  0.0002  0.0018
1.050  0.1472  0.0001  0.0024
1.150  0.1165  0.0001  0.0015
1.250  0.0887  0.0001  0.0022
1.350  0.0654  0.0001  0.0009
1.450  0.0457  0.0001  0.0007
1.550  0.0288  0.0001  0.0021
1.650  0.0156  0.0000  0.0005
1.750  0.0044  0.0000  0.0002
