# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.175696 -----------------
#dely    BF    dB     BFVar
0.050  0.2455  0.0001  0.0025
0.150  0.2278  0.0001  0.0017
0.250  0.2098  0.0001  0.0025
0.350  0.1897  0.0001  0.0022
0.450  0.1669  0.0001  0.0024
0.550  0.1459  0.0001  0.0019
0.650  0.1244  0.0001  0.0018
0.750  0.1041  0.0001  0.0019
0.850  0.0862  0.0001  0.0010
0.950  0.0695  0.0001  0.0011
1.050  0.0554  0.0001  0.0014
1.150  0.0420  0.0000  0.0011
1.250  0.0319  0.0000  0.0007
1.350  0.0229  0.0000  0.0007
1.450  0.0161  0.0000  0.0006
1.550  0.0110  0.0000  0.0006
1.650  0.0059  0.0000  0.0003
1.750  0.0019  0.0000  0.0002
