# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0544762 -----------------
#dely    BF
0.050 -0.0272 -0.0000
0.150 -0.0278 -0.0000
0.250 -0.0313 -0.0000
0.350 -0.0331 -0.0000
0.450 -0.0373 -0.0000
0.550 -0.0394 -0.0001
0.650 -0.0406 -0.0001
0.750 -0.0425 -0.0001
0.850 -0.0428 -0.0001
0.950 -0.0434 -0.0001
1.050 -0.0409 -0.0001
1.150 -0.0369 -0.0001
1.250 -0.0307 -0.0001
1.350 -0.0261 -0.0001
1.450 -0.0199 -0.0001
1.550 -0.0147 -0.0001
1.650 -0.0078 -0.0000
1.750 -0.0025 -0.0000
