# ICODE=321, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.106565 -----------------
#dely    BF
0.050  0.2437  0.0148
0.150  0.2057  0.0122
0.250  0.1916  0.0112
0.350  0.1858  0.0111
0.450  0.0834  0.0049
0.550  0.0524  0.0033
0.650  0.0031  0.0002
0.750 -0.0516 -0.0035
0.850 -0.0885 -0.0061
0.950 -0.0875 -0.0063
1.050 -0.0734 -0.0059
1.150 -0.0503 -0.0040
1.250 -0.0662 -0.0052
1.350 -0.0943 -0.0073
1.450 -0.0911 -0.0080
1.550 -0.0903 -0.0078
1.650 -0.0955 -0.0088
1.750 -0.0807 -0.0073
1.850 -0.1147 -0.0118
1.950 -0.0713 -0.0073
2.050 -0.0843 -0.0094
2.150 -0.1003 -0.0104
2.250 -0.0839 -0.0097
2.350 -0.1108 -0.0125
2.450 -0.0808 -0.0099
2.550 -0.0873 -0.0102
2.650 -0.0632 -0.0084
2.750 -0.0505 -0.0070
2.850 -0.0434 -0.0062
2.950 -0.0281 -0.0041
3.050 -0.0245 -0.0044
3.150 -0.0269 -0.0043
3.250 -0.0272 -0.0047
3.350 -0.0165 -0.0028
3.450 -0.0167 -0.0031
3.550 -0.0085 -0.0015
3.650 -0.0128 -0.0026
3.750  0.0017  0.0003
3.850  0.0044  0.0009
3.950 -0.0026 -0.0006
4.050  0.0016  0.0004
4.150  0.0041  0.0009
4.250 -0.0031 -0.0008
4.350 -0.0010 -0.0002
4.450 -0.0112 -0.0032
4.550 -0.0097 -0.0022
4.650 -0.0080 -0.0021
4.750  0.0003  0.0001
4.850 -0.0064 -0.0017
4.950  0.0028  0.0007
5.050 -0.0014 -0.0005
5.150 -0.0088 -0.0033
5.250 -0.0091 -0.0026
5.350 -0.0287 -0.0083
5.450 -0.0281 -0.0081
5.550 -0.0235 -0.0089
5.650 -0.0214 -0.0076
5.750  0.0077  0.0034
5.850 -0.0496 -0.0166
5.950 -0.0120 -0.0049
6.050 -0.0154 -0.0063
6.150 -0.0162 -0.0066
6.250 -0.0669 -0.0256
6.350  0.0104  0.0052
6.450 -0.0091 -0.0037
6.550 -0.0070 -0.0040
6.650 -0.0153 -0.0063
6.750  0.0120  0.0054
6.850 -0.0021 -0.0021
6.950 -0.0246 -0.0123
7.050 -0.0011 -0.0007
7.150  0.0019  0.0014
7.250 -0.0015 -0.0008
7.350 -0.0519 -0.0381
7.450 -0.0015 -0.0007
7.550  0.0003  0.0003
7.650  0.0062  0.0062
7.750 -0.0035 -0.0035
7.850  0.0138  0.0098
7.950  0.0264  0.0132
8.050  0.0000  0.0000
8.150 -0.0352 -0.0352
8.250  0.0000  0.0000
8.350  0.0000  0.0000
8.450  0.0116  0.0082
8.550  0.0252  0.0180
8.650  0.0000  0.0000
8.750  0.0000  0.0000
8.850  0.0000  0.0000
8.950  0.0816  0.0477
9.050  0.0000  0.0000
9.150  0.0086  0.0086
9.250  0.0000  0.0000
9.350  0.0140  0.0140
9.450  0.0257  0.0257
9.550  0.0514  0.0514
9.650  0.0129  0.0129
9.750  0.0000  0.0000
9.850  0.0000  0.0000
9.950  0.0000  0.0000
10.050  0.0000  0.0000
10.150  0.0000  0.0000
10.250  0.0000  0.0000
10.350  0.0222  0.0222
10.450  0.0000  0.0000
10.550  0.0000  0.0000
10.650 -0.0714 -0.0714
10.750  0.0000  0.0000
10.850  0.0000  0.0000
10.950  0.0000  0.0000
11.050  0.0000  0.0000
11.150  0.0000  0.0000
11.250  0.0000  0.0000
11.350  0.0000  0.0000
11.450  0.0000  0.0000
11.550  0.0000  0.0000
11.650  0.0000  0.0000
11.750  0.0000  0.0000
11.850  0.0000  0.0000
11.950  0.1844  0.1844
