Enter qualifer : 
bool AEQUALB true
double DELPT 5
double MA 139.57
double MB 139.57
int NEVENTSMAX 4000
int NMAX 120000
string OSCARfilename /Users/scottepratt/data/bb/oscar.dat
double PHIMAX_DEG 360
double PHIMIN_DEG -360
double PT 600
double YMAX 10
double YMIN -10
____________ Calculating S for kt = 50 __________________
Opening /Users/pratt/data/bb/c2_0/oscar.dat
OSCAR file read: 4000 events, na=44485, nb=44485
______ FINISHED CREATING MCLISTS ___________
bool XSYM 1 bool YSYM 1 bool ZSYM 1
int NXMAX 50 int NYMAX 50 int NZMAX 50
double DELX 1 double DELY 1 double DELZ 1
  0 | 4.239e-01 | 4.239e-01 | 4.239e-01 
  1 | 4.028e-01 | 4.055e-01 | 3.796e-01 
  2 | 3.790e-01 | 3.858e-01 | 3.243e-01 
  3 | 3.483e-01 | 3.645e-01 | 2.646e-01 
  4 | 3.169e-01 | 3.375e-01 | 2.056e-01 
  5 | 2.880e-01 | 3.123e-01 | 1.584e-01 
  6 | 2.576e-01 | 2.839e-01 | 1.165e-01 
  7 | 2.290e-01 | 2.587e-01 | 8.503e-02 
  8 | 2.037e-01 | 2.326e-01 | 5.911e-02 
  9 | 1.743e-01 | 2.094e-01 | 4.017e-02 
 10 | 1.518e-01 | 1.845e-01 | 2.771e-02 
 11 | 1.271e-01 | 1.634e-01 | 1.884e-02 
 12 | 1.061e-01 | 1.421e-01 | 1.234e-02 
 13 | 8.768e-02 | 1.224e-01 | 8.398e-03 
 14 | 7.196e-02 | 1.062e-01 | 5.660e-03 
 15 | 5.703e-02 | 8.986e-02 | 3.720e-03 
 16 | 4.560e-02 | 7.601e-02 | 2.272e-03 
 17 | 3.503e-02 | 6.252e-02 | 1.537e-03 
 18 | 2.637e-02 | 5.130e-02 | 1.087e-03 
 19 | 1.928e-02 | 4.193e-02 | 8.055e-04 
 20 | 1.476e-02 | 3.459e-02 | 4.793e-04 
 21 | 1.012e-02 | 2.762e-02 | 3.609e-04 
 22 | 7.297e-03 | 2.165e-02 | 2.102e-04 
 23 | 4.872e-03 | 1.698e-02 | 1.500e-04 
 24 | 3.302e-03 | 1.284e-02 | 1.195e-04 
 25 | 2.024e-03 | 1.007e-02 | 7.221e-05 
 26 | 1.190e-03 | 7.604e-03 | 1.046e-04 
 27 | 7.565e-04 | 5.276e-03 | 2.157e-05 
 28 | 3.829e-04 | 3.917e-03 | 1.630e-05 
 29 | 1.861e-04 | 2.725e-03 | 4.353e-05 
 30 | 1.109e-04 | 1.946e-03 | -3.456e-06 
 31 | 4.412e-05 | 1.346e-03 | -1.571e-05 
 32 | 2.695e-05 | 8.991e-04 | -1.874e-05 
 33 | 3.510e-05 | 4.204e-04 | -1.821e-05 
 34 | 8.382e-05 | 2.686e-04 | 8.203e-06 
 35 | 1.142e-04 | 9.222e-05 | -1.418e-05 
 36 | 1.700e-04 | 2.924e-05 | 4.825e-06 
 37 | 1.567e-04 | 1.396e-05 | 3.765e-06 
 38 | 1.593e-04 | -1.886e-05 | -1.622e-05 
 39 | 1.692e-04 | -1.618e-05 | -1.515e-05 
 40 | 1.897e-04 | 1.050e-05 | -2.139e-05 
 41 | 1.364e-04 | 1.130e-05 | -9.184e-06 
 42 | 1.163e-04 | -9.811e-06 | -6.895e-06 
 43 | 1.400e-04 | 1.801e-05 | 2.907e-07 
 44 | 8.195e-05 | 4.715e-05 | -4.348e-06 
 45 | 4.419e-05 | 4.497e-05 | -1.194e-05 
 46 | 6.289e-05 | 3.994e-05 | -5.864e-06 
 47 | 3.699e-05 | 3.062e-05 | -1.706e-05 
 48 | 3.550e-07 | 5.034e-05 | -4.621e-06 
 49 | 1.347e-05 | 5.254e-06 | 9.908e-06 
____________ Calculating S for kt = 100 __________________
Opening /Users/pratt/data/bb/c2_0/oscar.dat
OSCAR file read: 4000 events, na=72059, nb=72059
______ FINISHED CREATING MCLISTS ___________
bool XSYM 1 bool YSYM 1 bool ZSYM 1
int NXMAX 50 int NYMAX 50 int NZMAX 50
double DELX 1 double DELY 1 double DELZ 1
  0 | 2.618e+00 | 2.618e+00 | 2.618e+00 
  1 | 2.468e+00 | 2.527e+00 | 2.392e+00 
  2 | 2.273e+00 | 2.407e+00 | 2.110e+00 
  3 | 2.066e+00 | 2.270e+00 | 1.808e+00 
  4 | 1.843e+00 | 2.126e+00 | 1.485e+00 
  5 | 1.630e+00 | 1.988e+00 | 1.187e+00 
  6 | 1.400e+00 | 1.834e+00 | 9.374e-01 
  7 | 1.201e+00 | 1.665e+00 | 7.108e-01 
  8 | 1.006e+00 | 1.515e+00 | 5.317e-01 
  9 | 8.194e-01 | 1.368e+00 | 3.977e-01 
 10 | 6.704e-01 | 1.225e+00 | 2.865e-01 
 11 | 5.326e-01 | 1.088e+00 | 2.051e-01 
 12 | 4.130e-01 | 9.603e-01 | 1.485e-01 
 13 | 3.118e-01 | 8.327e-01 | 1.049e-01 
 14 | 2.340e-01 | 7.303e-01 | 7.686e-02 
 15 | 1.719e-01 | 6.292e-01 | 5.429e-02 
