! t  x  y  z  px  py
 3.018e+01  1.010e+01 -5.980e+00 -1.929e+01   2.956e+02  7.105e-15
 2.087e+01  2.026e+01  2.593e+00  1.096e+00   2.982e+02  0.000e+00
 6.049e+01  1.768e+01  5.612e+00  1.284e+01   3.089e+02  0.000e+00
 2.051e+13  6.819e+12  2.383e+12  4.338e+12   2.926e+02 -2.220e-16
 2.893e+01  9.588e+00  1.491e+01 -6.284e+00   3.009e+02  0.000e+00
 2.104e+01 -8.142e+00  4.829e+00 -8.110e+00   2.998e+02  1.421e-14
 1.158e+01  5.734e+00 -9.067e+00 -3.751e-01   3.090e+02  0.000e+00
 2.808e+01  7.646e+00 -1.477e+00 -1.861e+01   2.979e+02  0.000e+00
 1.075e+01  8.685e+00 -1.020e+01 -1.083e+00   3.090e+02 -1.421e-14
 2.932e+01  1.149e+01  4.816e+00  1.603e+01   2.960e+02  0.000e+00
 1.993e+01  7.323e+00 -2.200e+00  1.464e+01   3.053e+02  0.000e+00
 8.181e+12  2.572e+12 -8.156e+11  2.329e+11   3.002e+02  0.000e+00
 1.935e+01  1.145e+01 -2.617e+00 -7.812e+00   2.987e+02  0.000e+00
 1.500e+01  5.603e+00  2.729e+00  5.671e+00   3.086e+02  0.000e+00
 1.302e+05  1.073e+05  1.053e+04  3.940e+04   2.977e+02  7.105e-15
 2.571e+01  2.740e+00  4.598e+00 -6.778e+00   2.963e+02  0.000e+00
 8.100e+01  7.481e+00 -3.279e+01 -3.783e+01   2.982e+02  0.000e+00
 4.138e+01 -1.934e+00  2.380e+00 -1.752e+00   3.050e+02  0.000e+00
 1.789e+01  9.500e+00  4.619e+00  4.546e+00   2.980e+02  0.000e+00
 3.201e+01  5.740e+00  2.437e+00 -1.446e+01   2.959e+02  0.000e+00
 1.459e+01  7.812e+00  9.268e+00 -3.025e+00   3.099e+02  0.000e+00
 3.566e+01  4.126e+00 -1.253e+00 -3.086e+01   2.913e+02  0.000e+00
 1.925e+01  1.374e+01  7.519e+00 -7.750e+00   3.037e+02 -1.421e-14
 1.794e+01  9.507e+00 -4.471e+00 -1.026e+01   3.015e+02  0.000e+00
 3.394e+12  2.885e+12 -9.603e+11  2.196e+11   2.953e+02 -1.421e-14
 8.549e+13  5.802e+13 -3.942e+13 -2.096e+13   3.053e+02  1.421e-14
 2.601e+01  2.690e+01 -7.367e+00  2.416e+00   2.902e+02  0.000e+00
 2.835e+01  2.573e+00 -3.584e+00 -3.707e+00   3.055e+02  0.000e+00
 6.499e+13  4.385e+13 -3.335e+13  7.752e+12   3.007e+02  0.000e+00
 3.952e+05  2.658e+05 -2.098e+04  2.037e+05   3.017e+02 -1.421e-14
 2.545e+01  1.529e+01  1.024e+00 -1.140e+01   2.965e+02  0.000e+00
 8.374e+04  3.784e+04  2.166e+04  3.821e+04   2.913e+02 -7.105e-15
 1.027e+01  9.914e-01 -6.555e+00 -2.876e+00   3.076e+02  1.421e-14
 2.946e+13  1.123e+13 -5.738e+12 -6.169e+12   3.043e+02  0.000e+00
 1.453e+14  9.466e+13 -3.821e+13 -1.615e+13   3.028e+02  0.000e+00
 2.402e+01  8.672e+00 -1.880e+00 -9.437e+00   3.072e+02  3.553e-15
 4.467e+01  1.432e+00  2.083e+00  4.037e+01   2.929e+02  7.105e-15
 1.507e+01  1.198e+01  7.191e+00 -3.093e+00   2.973e+02  0.000e+00
 2.377e+05  1.448e+05 -4.679e+04  5.185e+04   3.077e+02 -1.421e-14
 1.700e+01  1.411e+01  1.291e+00  7.587e+00   2.939e+02 -1.421e-14
 1.895e+01  2.389e+00 -3.462e+00  8.402e+00   3.019e+02  0.000e+00
 4.898e+01  1.860e+01 -2.892e+00 -5.473e+00   3.060e+02 -1.421e-14
 2.433e+01  1.956e+00 -5.143e+00 -1.671e+00   3.087e+02 -1.421e-14
 1.535e+01  5.667e+00 -1.296e+01 -6.190e+00   3.092e+02  0.000e+00
 7.838e+01  2.688e+01  3.198e+00  3.951e+01   3.072e+02  0.000e+00
 3.730e+05  3.070e+05 -1.333e+05  3.820e+04   2.904e+02  1.421e-14
 1.464e+01  3.349e+00  6.595e+00  1.063e+01   2.946e+02  0.000e+00
 1.770e+01 -2.272e+00  8.197e+00  2.142e+00   2.934e+02 -1.421e-14
 2.981e+01  8.782e+00  9.478e-01 -1.599e+01   3.037e+02  0.000e+00
 1.330e+01 -7.117e-01 -7.255e-01 -4.167e+00   2.941e+02 -3.553e-15
 2.005e+01  6.004e+00  1.116e+01 -2.096e+00   3.097e+02  0.000e+00
 7.003e+12  5.550e+12  1.914e+12 -8.115e+11   2.961e+02  0.000e+00
 1.197e+01  4.273e+00  1.616e+00 -3.830e+00   2.987e+02 -1.776e-15
 4.871e+13  3.644e+13  2.438e+13  5.473e+12   3.011e+02  3.553e-15
 1.577e+13  1.104e+13 -1.192e+12 -1.161e+11   3.060e+02  0.000e+00
 1.420e+14  1.300e+14 -2.847e+13 -3.860e+13   2.917e+02  1.421e-14
 1.539e+01  3.386e+00 -3.122e+00 -8.586e+00   2.943e+02  0.000e+00
 1.738e+01  9.281e+00 -6.087e+00  1.733e+00   2.978e+02  0.000e+00
 2.987e+01  9.546e+00  1.642e+01  1.523e+01   3.061e+02 -1.421e-14
 2.436e+05  1.852e+05 -9.728e+04 -1.571e+04   2.943e+02  0.000e+00
 1.962e+01 -1.087e+01  2.866e+00 -3.493e+00   3.089e+02  0.000e+00
 9.662e+00  3.210e+00  4.868e+00  3.408e+00   3.038e+02  0.000e+00
 1.400e+01  5.905e+00  4.555e+00 -8.762e-01   3.071e+02  0.000e+00
 9.729e+13  7.546e+13  2.169e+13 -1.400e+13   3.093e+02  0.000e+00
 1.905e+14  1.260e+14  9.032e+13  4.046e+13   3.088e+02  0.000e+00
 1.350e+01  1.110e+01  1.435e+00  1.941e+00   3.081e+02  1.421e-14
 4.120e+01  2.916e+00  7.678e+00 -3.770e+01   3.040e+02  0.000e+00
 2.147e+01  1.092e+01 -6.793e+00  1.005e+01   2.910e+02  0.000e+00
 2.934e+13  2.176e+13 -6.007e+12  2.389e+12   3.086e+02  0.000e+00
 1.172e+01  8.398e+00  4.006e+00 -3.130e+00   2.911e+02  7.105e-15
 1.252e+03  9.895e+02  1.089e+02 -6.877e+00   3.079e+02  0.000e+00
 1.243e+01 -1.164e+00  2.998e+00  1.969e+00   2.952e+02  0.000e+00
 4.844e+12  3.712e+12  8.070e+11 -2.188e+12   2.982e+02  1.421e-14
 3.359e+01  1.968e+01  2.319e+00 -1.847e+01   2.929e+02 -7.105e-15
 2.167e+01  3.075e+00 -3.410e+00 -1.073e+00   2.978e+02  1.421e-14
 2.271e+13  1.081e+13 -9.417e+12  4.903e+12   2.936e+02  0.000e+00
 1.026e+01  9.308e+00 -5.866e+00 -5.764e-01   3.086e+02  7.105e-15
 1.999e+01  1.136e+01 -2.504e-01  5.936e+00   3.093e+02  0.000e+00
 2.722e+01  1.652e+01 -2.504e+00  1.829e+01   2.955e+02  0.000e+00
 1.612e+01  9.613e-01  4.200e+00  9.017e-01   3.073e+02  0.000e+00
 2.609e+01  8.121e+00 -2.776e+00  1.763e+01   2.922e+02  1.421e-14
 4.853e+13  3.743e+13  5.004e+12 -1.250e+13   3.000e+02  0.000e+00
 4.064e+01  4.061e+00  7.690e+00 -2.042e+01   3.017e+02  1.421e-14
 2.442e+03  1.974e+03 -2.512e+02 -5.507e+02   3.028e+02  0.000e+00
 2.103e+14  1.567e+14 -5.650e+13  5.639e+13   2.959e+02  0.000e+00
 1.542e+01 -6.731e+00  1.035e+00 -1.837e+00   3.041e+02  7.105e-15
 4.119e+01 -4.583e+00 -1.508e+00  3.041e+01   2.958e+02  0.000e+00
 1.752e+01 -2.718e-01  1.334e+01 -8.216e+00   2.924e+02 -1.421e-14
 3.667e+01  1.778e+01  3.206e+00  2.096e+01   2.995e+02  0.000e+00
 2.889e+01  9.851e+00  9.144e+00 -7.985e+00   3.040e+02  0.000e+00
 1.960e+01  4.794e+00 -6.297e+00  7.960e+00   3.027e+02 -1.421e-14
 1.008e+06  8.076e+05  5.588e+04  2.474e+05   2.927e+02  3.553e-15
 2.077e+13  1.318e+13  7.748e+12 -7.017e+12   2.970e+02  0.000e+00
 3.018e+13  1.342e+13 -1.236e+13 -5.479e+12   2.903e+02  0.000e+00
 5.605e+13  4.650e+13  1.378e+13 -2.161e+13   2.952e+02  0.000e+00
 2.125e+01  1.449e+01  1.187e+00  1.348e+01   2.981e+02  0.000e+00
 2.657e+01  8.361e+00  3.934e+00 -4.542e+00   3.024e+02  1.421e-14
 4.177e+03  2.946e+03  5.068e+02 -1.375e+03   2.930e+02  0.000e+00
 4.001e+03  2.834e+03 -9.513e+02 -6.675e+02   3.012e+02  0.000e+00
 3.224e+01 -1.072e+00 -1.357e+01  1.107e+01   2.924e+02 -1.421e-14
 1.634e+01  6.638e+00  1.023e+01  2.731e+00   3.090e+02  0.000e+00
 4.006e+01  2.203e+01  4.313e+00  3.043e+01   3.013e+02  3.553e-15
 1.050e+02  1.339e+01 -2.711e+01 -5.052e+01   3.040e+02  0.000e+00
 2.342e+13  1.927e+13 -1.426e+11  1.072e+13   2.978e+02  0.000e+00
 1.388e+05  9.919e+04 -3.587e+03  3.496e+04   2.901e+02 -1.421e-14
 1.738e+01  6.688e+00  9.332e-01  2.262e+00   3.053e+02  0.000e+00
 2.706e+01  1.045e+01  6.579e+00 -1.467e+01   2.973e+02  0.000e+00
 3.505e+01  1.347e+01 -1.354e-01 -1.280e+01   3.044e+02  0.000e+00
 1.668e+01  1.437e+00 -1.662e+00  8.376e+00   2.913e+02  0.000e+00
 1.330e+01  4.070e+00  7.545e+00 -6.825e+00   3.035e+02  0.000e+00
 2.323e+01  5.215e+00  4.514e+00 -1.240e+01   3.064e+02  0.000e+00
 2.007e+13  1.253e+13  2.785e+12 -3.129e+12   3.073e+02  7.105e-15
 1.541e+01  9.089e+00 -7.060e+00 -3.361e-01   3.073e+02  0.000e+00
 1.974e+01 -5.109e+00 -2.336e+00 -3.651e+00   3.086e+02  0.000e+00
 2.366e+01  1.233e+01  6.719e+00  5.144e+00   2.925e+02  7.105e-15
 8.110e+13  6.262e+13 -2.619e+13  3.070e+13   3.072e+02  0.000e+00
 3.626e+13  1.361e+13 -9.276e+12  3.363e+12   3.077e+02  0.000e+00
 2.803e+01 -7.131e+00 -1.780e-01 -1.655e+01   3.052e+02 -7.105e-15
 6.271e+14  5.625e+14  1.356e+14 -8.623e+13   2.908e+02  0.000e+00
 2.554e+01 -2.197e+00  5.242e+00  3.226e+00   2.999e+02  0.000e+00
 3.162e+03  2.356e+03  1.375e+03 -2.226e+02   2.929e+02  0.000e+00
 1.123e+01  6.145e+00 -2.847e+00 -7.989e+00   2.964e+02  0.000e+00
 1.713e+04  1.378e+04  4.533e+02 -1.367e+03   3.096e+02  0.000e+00
 2.349e+01  1.540e+01  5.230e+00 -6.679e+00   3.084e+02  0.000e+00
 2.289e+01  7.036e+00 -2.242e+00  1.494e+00   2.996e+02  0.000e+00
 3.190e+01  1.223e+01 -9.508e+00 -5.732e+00   2.963e+02  0.000e+00
 1.492e+01 -2.285e+00  1.695e+00  2.223e+00   2.904e+02  0.000e+00
 5.119e+13  1.665e+13 -1.693e+12 -5.177e+12   3.009e+02  0.000e+00
 2.264e+01  3.470e+00 -5.720e+00  1.492e+01   3.078e+02  1.421e-14
 6.429e+05  4.935e+05 -7.103e+04  2.481e+05   3.035e+02  0.000e+00
 1.885e+01  6.396e+00  9.370e+00 -5.223e+00   2.919e+02  1.421e-14
 1.385e+01  4.014e+00  5.775e+00 -1.057e+00   2.986e+02  3.553e-15
 1.255e+14  7.719e+13  2.492e+13 -1.475e+13   2.986e+02  1.421e-14
 2.160e+01  7.137e+00  1.304e+00 -7.728e+00   2.983e+02  1.421e-14
 2.959e+01 -1.410e+01 -4.208e+00 -2.297e+01   3.055e+02  0.000e+00
 5.575e+13  4.007e+13  2.492e+13  1.440e+13   3.031e+02  0.000e+00
 1.553e+05  1.142e+05 -1.238e+04  1.304e+04   2.966e+02  0.000e+00
 2.540e+01  2.065e+01 -2.686e+00  4.261e-01   3.074e+02  0.000e+00
 2.302e+01  1.331e+01  1.356e+01 -8.115e+00   2.913e+02  0.000e+00
 1.179e+03  9.969e+02  2.264e+02 -1.802e+02   2.984e+02  0.000e+00
 3.237e+01  1.560e+01  9.819e+00 -1.709e+01   2.921e+02 -1.421e-14
 7.810e+13  6.379e+13  1.731e+13 -3.156e+13   3.061e+02 -1.421e-14
 1.355e+01  5.726e+00  2.900e+00 -4.949e+00   2.912e+02  0.000e+00
 2.638e+01  1.955e+01  1.703e+00  8.852e+00   3.023e+02  0.000e+00
 2.838e+01  1.639e+01 -6.792e+00  1.472e+01   2.987e+02  1.421e-14
 1.435e+01  7.185e+00  3.658e+00  1.605e+00   2.941e+02  1.421e-14
 2.027e+13  1.609e+13 -3.596e+12  9.244e+12   2.919e+02  0.000e+00
 5.210e+05  4.755e+05  2.098e+03 -1.462e+03   3.013e+02  7.105e-15
 1.269e+01  6.977e+00  5.581e+00 -2.852e+00   3.075e+02  0.000e+00
 2.099e+05  1.539e+05 -1.670e+04  1.936e+04   2.971e+02  0.000e+00
 1.498e+14  1.145e+14 -1.494e+13 -3.727e+13   3.016e+02  7.105e-15
 1.955e+01 -6.820e-02  9.031e+00 -1.006e+01   3.018e+02  7.105e-15
 2.127e+01  1.081e+01 -4.064e+00 -6.361e-01   3.037e+02  0.000e+00
 1.219e+14  8.980e+13 -5.868e+13 -2.096e+13   3.016e+02  0.000e+00
 5.296e+01  2.769e+01 -1.401e+01  3.200e+01   2.972e+02 -1.421e-14
 2.508e+01  2.585e+01 -2.053e+00 -2.816e+00   2.919e+02  0.000e+00
 3.273e+01  7.781e+00 -4.353e+00  2.335e+01   3.069e+02  0.000e+00
 8.501e+12  5.214e+12  4.043e+12  2.037e+12   2.940e+02  1.421e-14
 2.267e+01  3.421e+00  4.189e+00  1.003e+01   2.964e+02 -8.882e-16
 1.041e+13  3.967e+12  1.286e+12  5.811e+11   3.024e+02  0.000e+00
 1.965e+01 -8.466e-01 -9.972e+00  2.431e+00   2.931e+02  0.000e+00
 7.481e+02  4.048e+02 -9.731e+01 -2.805e+02   2.956e+02 -1.421e-14
 2.140e+01  6.277e+00 -6.219e+00 -6.328e+00   3.008e+02  0.000e+00
 2.927e+01  1.399e+01  2.069e+01  7.572e+00   2.923e+02  0.000e+00
 1.116e+14  7.557e+13 -2.792e+13  5.360e+13   2.918e+02 -1.421e-14
 2.842e+01  4.711e+00 -7.698e+00  1.012e+01   3.043e+02  0.000e+00
 2.912e+01 -2.879e+00  1.116e-01 -4.582e+00   2.975e+02  0.000e+00
 8.700e+13  5.077e+13  1.663e+13 -4.167e+13   3.067e+02 -1.776e-15
 2.409e+01  3.742e+00  3.282e-01  7.654e+00   2.965e+02  0.000e+00
 2.753e+01  1.522e+01 -1.074e+01 -7.934e+00   3.012e+02 -1.421e-14
 4.916e+00  9.174e+00  4.889e-01  1.700e+00   3.043e+02  1.421e-14
 9.878e+00  7.574e+00 -1.774e+00 -1.382e+00   2.995e+02  0.000e+00
 2.146e+01  7.890e+00 -1.871e-01 -3.968e+00   3.038e+02 -1.421e-14
 2.734e+01  5.196e+00 -1.629e+00  1.858e+01   2.934e+02  0.000e+00
 2.298e+05  1.536e+05  3.542e+03  5.674e+04   3.077e+02  7.105e-15
 1.655e+01  1.196e+01 -2.316e+00 -1.007e+01   3.006e+02  0.000e+00
 3.317e+13  1.622e+13 -2.303e+12  1.396e+13   2.929e+02  0.000e+00
 5.437e+13  3.155e+13 -2.095e+13  1.733e+13   3.096e+02 -1.421e-14
 2.677e+01  6.756e+00 -6.302e+00 -7.986e+00   2.906e+02  0.000e+00
 1.949e+01  7.151e+00 -8.156e+00 -8.430e+00   2.966e+02  3.553e-15
 2.795e+01  2.004e+01 -5.018e+00  1.259e+01   2.993e+02  3.553e-15
 3.102e+01  2.779e+01  1.257e+01  1.189e+01   3.070e+02  0.000e+00
 2.995e+01  1.415e+01 -2.198e+00 -1.215e+01   3.090e+02  0.000e+00
 5.344e+12  1.916e+12 -4.673e+11  8.349e+11   3.085e+02  0.000e+00
 4.359e+01  2.351e+01 -1.136e+01 -2.666e+01   2.943e+02  0.000e+00
 3.013e+05  1.814e+05 -8.601e+04 -6.544e+04   2.979e+02  0.000e+00
 8.596e+00  7.767e+00 -1.610e-01  1.128e+00   2.962e+02  0.000e+00
 2.204e+01  1.232e+01 -2.587e+00 -4.705e+00   3.042e+02  0.000e+00
 2.270e+01  5.890e+00 -2.326e+00  8.244e+00   2.945e+02  0.000e+00
 2.915e+01  8.357e+00 -4.104e+00  1.397e+01   3.066e+02  4.441e-16
 2.667e+01  1.293e+01  6.191e+00 -1.838e+01   2.931e+02  4.441e-16
 2.898e+01  2.784e+00 -1.424e+00 -1.183e+01   3.093e+02  0.000e+00
 1.803e+03  6.589e+02  5.672e+02  1.226e+03   2.987e+02  0.000e+00
 1.224e+01  4.297e+00  7.361e+00  6.949e+00   3.095e+02  1.421e-14
 2.648e+01 -3.481e+00 -1.268e+01  4.294e+00   3.031e+02  0.000e+00
 5.191e+13  1.806e+13 -6.288e+12 -7.474e+12   3.037e+02  0.000e+00
 2.350e+01 -3.644e+00 -9.331e+00  6.543e+00   2.985e+02  0.000e+00
 3.083e+01  8.194e+00  1.699e+01  1.914e+01   2.928e+02  0.000e+00
 2.260e+01  1.535e+01 -2.629e+00 -4.144e+00   3.066e+02  0.000e+00
 1.651e+01  2.814e+00 -2.699e+00  5.875e+00   3.044e+02  0.000e+00
 5.100e+05  3.178e+05 -7.406e+04  3.946e+04   3.084e+02  0.000e+00
 3.273e+14  2.367e+14 -7.054e+13 -1.300e+13   2.941e+02 -1.421e-14
 2.456e+01  3.811e+00  5.263e+00  4.733e+00   2.916e+02  0.000e+00
 6.406e+01  3.626e+01 -1.753e+01  1.635e+01   3.061e+02  0.000e+00
 6.626e+04  6.109e+04  6.389e+03  1.113e+04   3.000e+02 -1.421e-14
 3.077e+01  4.895e+00 -1.235e+01  1.107e+01   2.990e+02  0.000e+00
 2.365e+01  7.092e+00  4.047e-01 -1.433e+01   2.908e+02  0.000e+00
 5.544e+01  2.099e+01  1.158e+01 -5.563e+00   2.992e+02  0.000e+00
 3.788e+04  2.795e+04  9.901e+03  1.149e+02   3.010e+02  1.776e-15
 1.247e+14  7.271e+13 -6.232e+13  1.893e+13   2.966e+02 -3.553e-15
 2.438e+01  7.810e+00  1.055e+01 -1.088e+01   2.940e+02  0.000e+00
 2.037e+01  6.011e+00 -3.058e+00  1.475e+01   2.947e+02  3.553e-15
 7.679e+01  4.987e+01 -2.626e+01  6.936e+00   2.970e+02  0.000e+00
 3.377e+01 -8.469e+00 -1.236e+00 -2.432e+01   2.981e+02  0.000e+00
 3.199e+01  1.169e+01  5.059e+00  1.400e+01   3.072e+02  0.000e+00
 3.242e+01  1.696e+01  2.103e+00  1.473e+01   3.068e+02 -7.105e-15
 3.435e+01  1.182e+01  1.874e-01  1.794e+01   2.904e+02  0.000e+00
 3.200e+01  1.829e+01  5.540e+00 -1.486e+01   2.941e+02  0.000e+00
 3.127e+01  1.276e+01  1.057e+01 -1.635e+01   2.905e+02  0.000e+00
 2.134e+01  1.229e+01 -1.731e+00 -2.474e+00   2.935e+02 -3.553e-15
 2.697e+03  1.849e+03  5.724e+02  1.240e+03   2.953e+02  1.421e-14
 2.178e+01 -1.701e+00 -8.292e+00 -2.262e+00   2.902e+02  0.000e+00
 2.794e+01  7.359e+00  2.252e+00 -1.612e+01   3.022e+02  0.000e+00
 2.033e+01  1.072e+01 -3.556e+00 -1.079e+01   2.933e+02 -7.105e-15
 2.843e+01  3.801e+00  1.272e+01 -2.076e+01   3.071e+02 -1.421e-14
 1.988e+01 -5.460e+00 -9.017e+00 -5.436e+00   2.984e+02  0.000e+00
 2.909e+01  1.541e+01 -3.447e+00 -3.866e+00   2.907e+02  0.000e+00
 2.135e+01  5.974e+00 -5.457e+00  9.168e+00   3.064e+02  0.000e+00
 3.420e+01  1.496e+01  1.290e+00 -2.844e+01   2.914e+02  0.000e+00
 1.224e+02  1.127e+02  8.781e-01  2.826e+01   3.075e+02  0.000e+00
 3.191e+01  8.179e+00  1.241e+01  1.497e+01   3.087e+02  0.000e+00
 2.542e+01  1.406e+01 -6.488e+00 -1.162e+01   3.035e+02  0.000e+00
 6.710e+05  3.637e+05  1.116e+05  7.307e+04   3.078e+02  0.000e+00
 1.970e+13  1.164e+13  7.119e+12 -7.547e+12   2.951e+02  0.000e+00
 2.372e+01  6.955e+00 -1.670e+01  2.983e-01   3.009e+02  1.421e-14
 1.849e+01  1.326e+01  1.456e+01 -4.940e-01   3.013e+02  0.000e+00
 2.851e+01  1.597e+01 -2.162e+00 -6.194e+00   3.027e+02  0.000e+00
 3.125e+01  1.134e+00 -1.789e+01 -7.269e+00   2.991e+02 -3.553e-15
 3.133e+01 -2.669e+00  6.037e+00 -1.801e+01   2.962e+02  7.105e-15
 5.752e+13  3.614e+13  2.813e+12  3.038e+13   2.972e+02  3.553e-15
 2.487e+01  2.482e+00 -5.571e+00 -8.727e+00   2.964e+02  1.421e-14
 2.330e+01  1.122e+01 -7.854e+00 -1.239e+01   2.907e+02  0.000e+00
 8.741e+00  5.628e+00 -3.108e+00 -2.048e+00   2.907e+02  0.000e+00
 3.080e+01  1.633e+01  8.240e+00 -1.872e+01   3.023e+02  1.421e-14
 2.794e+01  1.491e+01 -4.035e-01  1.285e+01   3.046e+02  0.000e+00
 1.976e+01  1.147e+00 -1.033e+01 -2.905e+00   2.943e+02  0.000e+00
 1.039e+05  9.845e+04  3.074e+03 -5.242e+03   2.960e+02  0.000e+00
 8.508e+01  4.353e+01 -1.985e+01  3.985e+01   3.030e+02  1.421e-14
 3.117e+13  2.236e+13 -1.134e+13  1.142e+13   3.037e+02  0.000e+00
 2.598e+01  2.629e+00 -2.055e+00 -1.136e+01   3.023e+02  0.000e+00
 9.452e+05  7.691e+05 -3.486e+05 -2.038e+05   2.900e+02  0.000e+00
 1.023e+02  6.146e+01 -2.248e+01 -4.872e+01   2.913e+02  0.000e+00
 3.747e+01  2.024e+01 -8.714e+00  2.019e+01   2.914e+02  1.421e-14
 6.871e+05  6.024e+05  5.481e+04 -1.431e+03   2.931e+02  1.421e-14
 5.168e+01 -3.911e+00 -1.182e+01  9.683e+00   3.009e+02 -7.105e-15
 3.028e+01  6.732e+00 -8.835e+00  1.448e+01   3.056e+02  0.000e+00
 7.532e+13  3.946e+13  3.600e+13 -9.228e+12   2.975e+02 -1.421e-14
 3.245e+13  1.803e+13 -1.233e+13 -1.044e+13   3.043e+02  3.553e-15
 2.732e+01  1.618e+01  3.408e+00 -3.262e+00   3.000e+02  1.421e-14
 1.554e+01  1.851e+00  3.679e+00 -5.100e+00   2.937e+02  3.553e-15
 2.562e+01  8.092e+00  1.578e+00  9.576e+00   3.009e+02  0.000e+00
 1.184e+14  9.238e+13  1.390e+13  2.957e+13   3.055e+02  0.000e+00
 5.463e+04  4.030e+04 -2.244e+04  5.831e+03   3.042e+02  0.000e+00
 3.397e+13  2.471e+13 -1.291e+12  5.570e+12   3.098e+02  0.000e+00
 6.416e+13  3.373e+13  2.077e+13  2.584e+13   2.919e+02  1.421e-14
 1.620e+01  2.509e-01  3.102e+00  6.435e+00   3.027e+02  0.000e+00
 6.353e+13  4.922e+13  8.736e+12  1.378e+13   3.069e+02  0.000e+00
 1.435e+01  1.367e+00 -6.054e+00  2.723e+00   2.936e+02  0.000e+00
 3.779e+01  1.471e+01  1.046e+01  2.382e+01   2.927e+02 -1.421e-14
 5.051e+01  8.846e+00 -4.328e+00 -3.916e+01   2.935e+02  0.000e+00
 9.094e+00  1.385e+00  6.213e+00 -3.730e+00   2.930e+02  0.000e+00
 3.657e+01 -1.050e+01 -2.996e+00 -2.411e+01   2.932e+02  0.000e+00
