# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.138006 -----------------
#dely    BF
0.050  0.6865  0.0054
0.150  0.7496  0.0062
0.250  0.6285  0.0054
0.350  0.4213  0.0038
0.450  0.1505  0.0015
0.550  0.1591  0.0016
0.650 -0.1891 -0.0021
0.750 -0.2748 -0.0034
0.850 -0.5146 -0.0069
0.950 -0.5192 -0.0077
1.050 -0.6315 -0.0104
1.150 -0.6672 -0.0127
1.250 -0.4369 -0.0097
1.350 -0.4510 -0.0118
1.450 -0.3242 -0.0106
1.550 -0.0930 -0.0041
1.650 -0.0622 -0.0045
1.750 -0.0116 -0.0021
